aX,aY,aZ,gX,gY,gZ
-0.421,-0.535,3.189,-273.315,-36.255,-102.356
-0.410,-0.267,2.658,-192.566,-209.045,-78.064
-0.479,-0.206,2.527,-172.729,-200.012,-54.321
-0.806,-0.196,2.357,-137.939,-212.585,-51.147
-0.906,0.065,2.441,-123.352,-108.154,-25.330
-0.802,0.145,2.428,-109.192,-52.917,-18.921
-0.448,0.147,2.227,-71.411,4.700,-5.432
-0.254,0.149,2.072,-53.406,0.244,2.686
-0.111,0.154,1.951,-41.931,-10.193,8.057
-0.070,0.146,1.716,-19.043,-45.654,3.174
-0.096,0.125,1.598,-10.864,-57.739,-0.916
-0.202,0.092,1.397,-6.287,-60.913,-10.864
-0.285,0.092,1.350,-10.437,-58.289,-14.893
-0.393,0.135,1.324,-14.343,-51.270,-14.282
-0.430,0.165,1.322,-14.587,-45.410,-12.390
-0.418,0.187,1.274,-14.587,-23.621,-11.719
-0.384,0.188,1.270,-15.503,-12.390,-10.376
-0.329,0.159,1.247,-18.188,-2.747,-8.911
-0.303,0.158,1.240,-17.334,-1.953,-8.728
-0.299,0.157,1.235,-18.311,-7.629,-7.446
-0.307,0.151,1.251,-18.250,-10.864,-8.789
-0.313,0.146,1.256,-17.090,-14.221,-8.545
-0.353,0.143,1.233,-14.893,-21.729,-8.545
-0.343,0.179,1.224,-14.893,-20.691,-5.188
-0.313,0.182,1.203,-12.451,-11.230,-5.920
-0.331,0.176,1.176,-11.841,-3.967,-5.981
-0.323,0.154,1.147,-12.390,6.104,-3.235
-0.292,0.151,1.141,-13.245,5.310,-0.061
-0.263,0.143,1.146,-11.536,2.441,1.038
-0.192,0.144,1.122,-8.606,-3.357,4.944
-0.168,0.138,1.102,-7.385,-4.395,6.042
-0.120,0.142,1.075,-7.568,-3.601,3.967
-0.117,0.145,1.082,-9.766,-1.770,2.808
-0.108,0.138,1.072,-10.986,-0.305,3.662
-0.112,0.135,1.067,-7.935,4.150,0.305
-0.108,0.146,1.057,-7.690,8.057,-1.831
-0.116,0.138,1.044,-8.240,11.658,-5.127
-0.138,0.125,0.996,-8.240,14.771,-6.042
-0.136,0.119,0.982,-7.935,13.184,-4.761
-0.099,0.125,0.974,-9.155,5.127,-1.526
-0.100,0.135,0.968,-10.254,1.404,-1.770
-0.102,0.146,0.966,-9.094,0.244,-2.502
-0.125,0.152,0.954,-11.963,-3.235,-5.005
-0.134,0.145,0.943,-11.047,-2.197,-5.920
-0.169,0.130,0.950,-14.771,-1.770,-6.531
-0.162,0.136,0.962,-15.442,-3.174,-5.920
-0.166,0.136,0.970,-16.052,-4.639,-5.188
-0.178,0.131,0.969,-16.296,-4.028,-5.493
-0.176,0.152,0.956,-16.541,-2.319,-4.639
-0.185,0.151,0.937,-19.653,2.686,-6.042
-0.172,0.143,0.942,-19.104,3.906,-3.845
-0.152,0.151,0.948,-22.217,-0.977,-3.601
-0.154,0.140,0.961,-19.714,-2.014,-5.737
-0.156,0.146,0.970,-21.240,-7.385,-5.920
-0.168,0.127,0.972,-21.118,-10.437,-4.089
-0.177,0.120,0.971,-20.569,-11.780,-5.615
-0.203,0.142,0.986,-21.973,-7.935,-7.568
-0.213,0.158,1.004,-22.583,-4.150,-7.019
-0.227,0.165,0.986,-20.996,1.587,-10.132
-0.229,0.169,0.978,-19.165,3.235,-8.423
-0.233,0.152,0.944,-19.958,-0.610,-5.676
-0.223,0.132,0.951,-20.752,-2.808,-3.296
-0.239,0.140,0.951,-21.423,-7.690,-2.197
-0.222,0.143,0.987,-22.034,-15.625,1.404
-0.211,0.168,1.004,-21.301,-15.015,2.075
-0.207,0.156,1.022,-18.677,-13.977,0.366
-0.194,0.147,1.021,-19.409,-13.367,-0.244
-0.164,0.161,1.041,-19.775,-8.301,-0.610
-0.152,0.154,1.052,-20.813,-4.333,-1.343
-0.169,0.163,1.063,-21.240,-2.686,-3.052
-0.172,0.153,1.060,-19.165,0.671,-3.418
-0.163,0.146,1.064,-18.677,0.610,-3.723
-0.176,0.141,1.073,-18.005,-3.784,-2.380
-0.181,0.141,1.082,-15.686,-6.531,-2.747
-0.162,0.146,1.062,-14.587,-13.367,-1.221
-0.159,0.154,1.075,-13.794,-14.465,-1.587
-0.163,0.142,1.076,-12.451,-14.404,-1.343
-0.167,0.151,1.064,-11.597,-9.888,-0.366
-0.169,0.148,1.056,-11.841,-8.240,-1.709
-0.170,0.142,1.045,-11.047,-7.080,-2.258
-0.178,0.145,1.052,-10.254,-6.470,-1.404
-0.172,0.142,1.038,-11.780,-6.775,-1.343
-0.176,0.144,1.047,-10.925,-6.104,-1.343
-0.162,0.155,1.037,-9.521,-7.141,-1.282
-0.139,0.144,1.023,-8.606,-8.423,-1.404
-0.142,0.136,1.011,-12.085,-9.888,-1.526
-0.134,0.146,1.005,-11.536,-7.751,-3.113
-0.148,0.148,1.009,-12.512,-6.042,-3.235
-0.166,0.137,1.012,-12.817,-3.113,-5.005
-0.178,0.141,1.029,-13.123,-0.916,-5.859
-0.191,0.139,1.037,-15.198,-1.343,-6.287
-0.187,0.136,1.055,-12.329,-0.488,-3.418
-0.176,0.144,1.052,-12.207,-1.221,-3.540

0.347,0.543,-1.634,-28.076,-47.058,20.203
0.392,0.491,-1.700,-42.969,-50.049,15.442
0.432,0.453,-1.750,-75.684,-46.265,-0.488
0.475,0.353,-1.842,-91.309,-44.067,-7.812
0.521,0.291,-1.927,-104.614,-46.021,-13.916
0.625,0.127,-2.184,-133.179,-58.533,-29.358
0.650,0.026,-2.357,-153.564,-68.359,-40.344
0.744,-0.182,-2.725,-205.139,-106.140,-53.528
0.748,-0.291,-2.810,-272.461,-168.335,-63.293
0.634,-0.562,-2.692,-309.570,-202.759,-63.416
0.568,-0.776,-2.337,-380.737,-247.681,-61.340
0.571,-0.852,-2.091,-417.236,-238.281,-64.636
0.490,-0.953,-1.462,-488.525,-145.447,-108.948
0.423,-0.985,-1.191,-516.846,-98.145,-137.329
0.255,-1.135,-0.681,-546.814,-50.354,-172.180
0.149,-1.202,-0.441,-561.096,-58.716,-173.767
0.177,-1.219,-0.047,-566.406,-80.750,-162.964
0.395,-1.275,0.328,-571.838,-128.052,-149.170
0.491,-1.427,0.589,-569.092,-148.254,-149.414
0.524,-1.919,1.590,-537.476,-186.707,-146.851
0.490,-1.999,2.063,-515.808,-209.045,-136.841
0.285,-2.009,2.472,-482.605,-246.643,-108.032
0.076,-2.085,2.395,-460.022,-233.704,-105.469
-0.122,-2.372,2.134,-443.176,-150.574,-102.966
-0.001,-2.344,2.376,-461.792,-49.072,-113.953
-0.011,-2.229,2.692,-464.966,-15.320,-127.808
-0.457,-1.793,3.227,-461.121,65.369,-138.794
-0.723,-1.478,3.540,-424.866,-8.850,-140.991
-0.792,-0.786,3.908,-346.130,-127.380,-94.238
-0.846,-0.520,3.973,-296.448,-162.659,-71.472
-0.831,-0.194,3.882,-197.937,-200.073,-18.311
-0.808,-0.062,3.685,-148.560,-188.293,5.859
-0.686,0.230,3.287,-76.111,-104.919,25.757
-0.573,0.302,3.073,-46.509,-39.673,25.574
-0.349,0.198,2.418,14.648,30.029,21.057
-0.282,0.090,2.043,37.964,31.067,20.630
-0.201,-0.007,1.471,50.659,-8.667,19.958
-0.192,0.010,1.290,49.500,-29.358,22.095
-0.173,0.054,1.096,37.903,-45.288,17.151
-0.212,0.059,1.068,30.701,-46.631,8.179
-0.280,0.052,1.062,24.353,-46.875,1.526
-0.354,0.081,1.057,11.719,-48.340,2.747
-0.349,0.107,1.049,7.507,-48.096,5.432
-0.293,0.156,1.006,-0.916,-34.546,5.188
-0.238,0.166,0.982,-4.517,-23.071,3.601
-0.190,0.145,0.987,-10.132,-10.437,0.061
-0.192,0.131,1.047,-22.583,5.371,-9.827
-0.196,0.138,1.106,-25.085,5.066,-11.292
-0.254,0.137,1.197,-25.024,-7.690,-13.062
-0.247,0.134,1.220,-22.888,-15.869,-9.766
-0.249,0.153,1.235,-20.569,-19.897,-6.348
-0.266,0.156,1.247,-18.127,-16.602,-6.165
-0.258,0.153,1.233,-15.381,-14.038,-4.761
-0.242,0.167,1.208,-12.024,0.183,-5.249
-0.227,0.174,1.182,-10.559,4.517,-5.920
-0.211,0.163,1.112,-7.935,8.057,-4.883
-0.186,0.164,1.103,-6.714,6.531,-3.113
-0.165,0.161,1.092,-7.019,2.808,-2.625
-0.151,0.161,1.080,-5.981,1.465,-3.479
-0.143,0.164,1.080,-6.287,-0.244,-3.540
-0.164,0.146,1.060,-3.906,-0.305,-6.836
-0.172,0.140,1.056,-5.188,-2.319,-5.737
-0.151,0.132,1.053,-3.967,-4.211,-2.625
-0.141,0.133,1.042,-3.601,-5.737,-2.258
-0.151,0.134,1.048,-2.014,-4.211,-2.869
-0.142,0.125,1.009,-0.977,-2.625,-5.859
-0.152,0.115,0.988,-1.526,1.343,-8.667
-0.155,0.112,0.968,-2.563,3.662,-9.644
-0.162,0.107,0.950,-5.493,4.639,-8.728
-0.156,0.112,0.948,-7.263,2.441,-10.254
-0.166,0.122,0.966,-7.263,-1.648,-10.620
-0.175,0.120,0.965,-6.531,-2.563,-10.803
-0.183,0.128,0.951,-8.301,-4.395,-11.536
-0.204,0.124,0.941,-5.859,-4.639,-12.695
-0.225,0.120,0.940,-7.812,-4.272,-11.780
-0.225,0.125,0.926,-10.742,-1.770,-9.949
-0.231,0.135,0.928,-12.634,2.136,-11.780
-0.270,0.132,0.943,-15.015,5.859,-12.695
-0.270,0.131,0.947,-14.832,5.920,-12.634
-0.279,0.138,0.952,-14.038,5.249,-10.620
-0.279,0.131,0.931,-14.587,-2.441,-7.019
-0.266,0.134,0.929,-15.747,-4.456,-5.859
-0.251,0.128,0.923,-14.526,-7.507,-5.493
-0.245,0.128,0.931,-16.113,-9.827,-4.578
-0.265,0.139,0.950,-16.296,-9.033,-6.226
-0.265,0.131,0.961,-16.968,-8.850,-6.409
-0.276,0.125,0.963,-19.775,-5.615,-6.836
-0.286,0.129,0.974,-20.325,-3.845,-7.019
-0.280,0.144,0.977,-19.775,-4.211,-3.845
-0.248,0.124,0.959,-18.494,-5.249,-3.296
-0.246,0.133,0.961,-19.897,-5.920,-1.648
-0.221,0.138,0.973,-18.860,-8.057,-2.136
-0.219,0.138,0.993,-19.409,-8.118,-3.723
-0.222,0.143,1.008,-19.409,-7.446,-4.395
-0.235,0.151,1.021,-18.188,-6.653,-4.700
-0.240,0.141,1.024,-17.029,-6.531,-4.150
-0.234,0.138,1.030,-18.799,-4.944,-3.052
-0.232,0.138,1.028,-16.296,-3.967,-4.150
-0.221,0.130,1.015,-15.991,-3.296,-3.479
-0.215,0.138,1.013,-14.893,-3.540,-2.136
-0.188,0.134,1.013,-14.587,-6.287,-1.587
-0.191,0.131,1.014,-13.306,-6.287,-2.930
-0.202,0.132,1.004,-12.939,-6.958,-2.808
-0.206,0.128,0.988,-14.404,-6.226,-4.211
-0.192,0.132,0.994,-15.991,-5.737,-3.662
-0.192,0.130,0.998,-16.296,-6.226,-5.371
-0.189,0.124,1.007,-17.273,-7.019,-6.287
-0.181,0.132,1.017,-18.311,-7.141,-7.446
-0.191,0.129,1.036,-18.066,-7.019,-7.812
-0.189,0.128,1.036,-17.151,-7.080,-8.362
-0.233,0.128,1.038,-17.456,-9.644,-7.812
-0.233,0.125,1.039,-15.930,-9.155,-6.104
-0.234,0.122,1.022,-14.709,-7.568,-4.578
-0.221,0.138,1.012,-15.625,-7.751,-4.028
-0.215,0.130,1.004,-16.052,-7.080,-4.517
-0.219,0.125,0.995,-15.869,-7.812,-4.761
-0.211,0.114,0.994,-15.686,-7.996,-5.005
-0.212,0.124,1.002,-17.151,-7.812,-5.371
-0.223,0.125,1.033,-16.846,-7.202,-5.371

0.388,0.415,-1.704,-59.387,-18.555,-0.366
0.398,0.380,-1.746,-72.754,-18.860,-8.301
0.375,0.277,-1.805,-100.342,-17.029,-25.085
0.345,0.236,-1.804,-114.685,-16.785,-32.715
0.258,0.130,-1.815,-144.653,-22.705,-43.640
0.213,0.103,-1.803,-161.011,-28.076,-45.776
0.168,0.026,-1.764,-195.007,-40.588,-46.875
0.155,-0.020,-1.698,-211.548,-47.302,-44.128
0.137,-0.100,-1.598,-244.141,-55.176,-44.556
0.142,-0.172,-1.587,-256.897,-56.702,-46.143
0.200,-0.318,-1.626,-283.020,-70.557,-42.847
0.285,-0.402,-1.715,-294.189,-81.665,-38.879
0.542,-0.614,-1.916,-330.200,-101.257,-39.307
0.720,-0.713,-2.021,-358.643,-108.887,-46.997
0.883,-1.052,-1.816,-438.904,-118.103,-83.801
0.932,-1.253,-1.711,-483.154,-122.070,-104.858
0.921,-1.633,-0.996,-577.393,-126.526,-165.039
0.743,-2.068,-0.136,-642.578,-128.479,-213.745
0.603,-2.266,0.303,-660.156,-135.132,-223.267
0.365,-2.449,1.748,-659.424,-151.306,-223.389
0.254,-2.377,2.253,-627.930,-180.359,-197.388
0.375,-2.473,2.266,-555.237,-266.663,-139.832
0.538,-2.669,2.095,-532.349,-277.527,-125.793
0.728,-2.844,2.167,-553.101,-234.497,-139.526
0.440,-2.691,2.913,-580.200,-191.895,-172.180
0.185,-2.444,3.252,-570.435,-169.678,-182.373
-0.618,-1.872,3.532,-531.006,-103.943,-201.111
-0.959,-1.548,3.680,-505.554,-83.557,-194.885
-1.130,-0.827,4.099,-450.256,-24.353,-130.676
-1.013,-0.321,4.220,-375.977,-84.656,-101.135
-0.646,0.193,4.087,-243.103,-111.877,-55.237
-0.572,0.301,3.580,-132.935,-96.497,-35.156
-0.544,0.294,3.254,-85.815,-88.867,-20.508
-0.404,0.222,2.558,-17.761,-90.088,2.808
-0.345,0.194,2.243,1.648,-84.045,5.127
-0.327,0.143,1.976,15.259,-72.632,5.188
-0.327,0.068,1.553,20.752,-49.072,0.854
-0.327,0.052,1.447,14.099,-36.987,-2.625
-0.306,0.054,1.404,0.671,-20.447,-6.348
-0.283,0.064,1.404,-4.700,-20.447,-6.409
-0.238,0.084,1.404,-7.080,-22.766,-1.831
-0.182,0.130,1.316,-8.362,-28.198,-1.282
-0.171,0.154,1.262,-6.775,-30.273,-0.610
-0.156,0.182,1.170,-11.902,-34.668,-3.662
-0.149,0.166,1.151,-14.343,-30.823,-6.836
-0.176,0.147,1.143,-25.024,-16.357,-15.564
-0.231,0.136,1.188,-29.785,-8.606,-20.203
-0.288,0.117,1.286,-39.490,-0.061,-25.513
-0.313,0.120,1.340,-42.358,3.662,-26.001
-0.343,0.126,1.370,-43.457,5.127,-25.269
-0.348,0.137,1.426,-39.795,5.676,-20.874
-0.347,0.142,1.449,-35.767,4.272,-17.700
-0.324,0.168,1.427,-20.996,2.930,-10.925
-0.311,0.167,1.383,-15.930,1.526,-8.789
-0.267,0.145,1.277,-4.456,3.601,-5.127
-0.231,0.127,1.238,-1.709,3.784,-3.418
-0.208,0.103,1.193,0.488,4.395,-2.563
-0.168,0.085,1.088,2.869,6.470,-2.197
-0.154,0.095,1.070,2.014,7.263,-1.221
-0.107,0.083,1.053,-0.671,6.104,-1.465
-0.056,0.089,1.040,-1.404,6.470,-1.892
-0.048,0.094,1.039,-1.343,6.531,-4.333
-0.049,0.093,1.036,-0.305,3.601,-7.751
-0.028,0.066,0.971,-0.366,1.587,-10.010
-0.032,0.063,0.943,-1.648,0.732,-13.062
-0.042,0.062,0.904,-2.991,1.221,-18.005
-0.061,0.076,0.900,-4.333,2.563,-20.752
-0.099,0.068,0.911,-7.568,3.296,-23.376
-0.190,0.078,0.941,-7.935,5.859,-23.315
-0.195,0.079,0.938,-7.935,6.348,-20.142
-0.194,0.082,0.906,-6.531,7.080,-17.090
-0.199,0.088,0.899,-6.470,5.798,-16.724
-0.197,0.081,0.898,-6.653,2.380,-15.381
-0.247,0.092,0.875,-5.188,1.526,-12.878
-0.262,0.089,0.845,-6.836,0.183,-12.695
-0.240,0.077,0.829,-15.808,1.587,-8.423
-0.238,0.085,0.842,-19.348,3.662,-8.301
-0.238,0.101,0.854,-24.414,5.432,-10.132
-0.250,0.108,0.899,-25.024,4.089,-10.010
-0.239,0.105,0.915,-24.292,1.343,-10.376
-0.250,0.104,0.922,-24.170,-5.920,-9.521
-0.263,0.096,0.928,-22.766,-9.277,-7.935
-0.287,0.079,0.929,-20.203,-14.526,-8.179
-0.311,0.082,0.931,-20.447,-12.268,-6.714
-0.345,0.083,0.970,-23.132,-4.150,-4.639
-0.332,0.089,0.980,-23.560,-1.221,-2.991
-0.322,0.091,0.992,-22.095,-0.488,-1.099
-0.277,0.098,1.004,-20.813,-2.319,1.831
-0.251,0.113,0.993,-20.325,-4.944,3.540
-0.204,0.101,0.986,-17.273,-10.498,3.479
-0.202,0.098,0.972,-15.564,-12.390,3.906
-0.221,0.079,0.935,-18.738,-14.771,0.610
-0.204,0.079,0.942,-21.545,-14.893,2.808
-0.194,0.086,0.969,-24.048,-12.939,1.709
-0.192,0.095,1.017,-27.405,-7.507,-0.732
-0.207,0.101,1.036,-28.503,-5.737,-1.465
-0.218,0.103,1.060,-26.367,-6.409,-1.160
-0.204,0.109,1.071,-24.475,-6.287,-1.343
-0.202,0.104,1.059,-21.484,-6.531,-1.221
-0.204,0.111,1.056,-19.043,-7.263,-1.587
-0.196,0.105,1.054,-17.822,-8.423,0.610
-0.185,0.100,1.026,-15.747,-8.179,0.549
-0.176,0.098,1.015,-16.418,-8.545,-1.221
-0.162,0.094,1.001,-17.273,-7.324,-1.404
-0.144,0.093,1.000,-17.761,-6.470,-1.770
-0.140,0.093,0.995,-20.813,-4.272,-5.310
-0.122,0.091,1.014,-21.423,-4.028,-5.798
-0.121,0.094,1.018,-22.278,-4.272,-7.690
-0.122,0.096,1.016,-21.423,-5.737,-9.155
-0.132,0.092,1.024,-23.560,-7.812,-10.498
-0.139,0.084,1.016,-22.095,-8.850,-11.841
-0.151,0.082,1.017,-22.217,-7.690,-11.963
-0.176,0.082,1.039,-22.217,-8.057,-12.939
-0.193,0.073,1.046,-21.973,-7.324,-12.817
-0.199,0.065,1.057,-22.095,-6.592,-11.841
-0.192,0.057,1.060,-21.301,-7.080,-11.353
-0.192,0.065,1.059,-20.447,-6.348,-9.094
-0.213,0.083,1.076,-19.836,-4.272,-8.911
-0.213,0.079,1.081,-19.104,-4.089,-7.141

0.197,0.435,-1.983,-14.587,-62.378,45.898
0.180,0.374,-2.054,-32.410,-62.866,41.443
0.197,0.358,-2.152,-68.665,-67.749,37.598
0.266,0.285,-2.319,-88.440,-72.815,34.058
0.327,0.223,-2.394,-108.948,-76.233,29.358
0.380,0.078,-2.586,-150.818,-87.341,20.081
0.411,-0.021,-2.651,-174.561,-98.450,16.296
0.420,-0.249,-2.712,-233.704,-129.639,8.423
0.396,-0.373,-2.708,-265.625,-141.968,2.991
0.369,-0.588,-2.598,-336.792,-166.504,-5.493
0.396,-0.717,-2.470,-377.380,-175.110,-12.451
0.653,-0.901,-1.985,-471.008,-152.039,-46.387
0.694,-1.088,-1.270,-565.308,-68.054,-122.192
0.645,-1.231,-0.906,-601.807,-34.912,-157.471
0.514,-1.522,-0.239,-644.165,-23.743,-188.904
0.519,-1.651,0.042,-657.104,-38.879,-193.359
0.628,-1.775,0.771,-667.664,-76.782,-195.984
0.712,-1.704,1.378,-658.020,-98.328,-195.190
0.648,-1.731,2.396,-588.989,-156.067,-183.105
0.648,-1.701,2.610,-541.626,-208.008,-160.217
0.492,-1.692,2.637,-456.726,-279.480,-129.150
0.226,-1.782,2.406,-406.921,-231.384,-125.244
0.013,-1.793,2.309,-406.433,-175.110,-123.779
-0.215,-1.602,2.315,-410.767,-63.171,-127.869
-0.258,-1.454,2.337,-408.020,-15.381,-129.639
-0.306,-1.110,2.554,-387.939,30.029,-127.380
-0.258,-1.008,2.563,-376.404,53.345,-124.268
-0.436,-0.737,2.962,-302.612,-48.279,-119.446
-0.520,-0.572,3.107,-274.841,-75.317,-106.262
-0.613,-0.312,3.195,-197.021,-127.747,-82.397
-0.893,-0.343,3.008,-121.826,-160.034,-48.828
-0.831,-0.211,2.935,-95.825,-142.273,-21.484
-0.694,-0.006,2.753,-61.035,-60.791,-5.127
-0.620,0.052,2.601,-38.269,-24.719,0.183
-0.382,0.065,2.186,1.160,-1.465,12.634
-0.294,0.067,1.938,17.578,-2.319,14.648
-0.221,0.033,1.692,30.945,-8.423,14.648
-0.188,-0.003,1.289,32.288,-17.212,5.676
-0.211,0.016,1.171,24.902,-22.095,-1.282
-0.350,0.034,1.118,10.071,-28.259,-13.550
-0.440,0.046,1.159,4.211,-30.518,-16.296
-0.517,0.100,1.246,-4.639,-32.227,-12.512
-0.534,0.126,1.269,-7.446,-30.457,-9.460
-0.545,0.138,1.263,-6.042,-28.198,-9.583
-0.545,0.110,1.243,-5.859,-20.691,-5.005
-0.528,0.104,1.257,-6.226,-11.475,-2.319
-0.476,0.099,1.251,-5.981,0.000,-1.099
-0.436,0.110,1.253,-6.592,4.028,-0.183
-0.411,0.111,1.257,-4.639,6.470,1.099
-0.402,0.102,1.199,-2.014,2.991,1.221
-0.386,0.100,1.185,-3.174,1.099,4.395
-0.345,0.111,1.155,-3.906,-0.549,7.812
-0.329,0.133,1.149,-1.587,-1.648,6.042
-0.328,0.124,1.137,-2.747,-1.343,4.639
-0.338,0.105,1.113,0.366,4.089,3.235
-0.325,0.112,1.112,-0.244,8.423,3.601
-0.301,0.104,1.089,1.526,13.306,3.967
-0.264,0.121,1.058,1.526,17.029,6.287
-0.235,0.132,1.028,1.892,15.076,7.629
-0.196,0.121,1.014,2.075,12.329,9.155
-0.159,0.130,0.970,3.784,6.165,8.179
-0.149,0.125,0.978,2.869,4.517,6.287
-0.138,0.132,0.964,2.869,4.272,4.822
-0.131,0.148,0.956,1.282,3.723,-0.122
-0.152,0.148,0.951,2.380,3.357,-1.526
-0.178,0.133,0.932,1.282,3.296,-1.587
-0.221,0.121,0.915,-0.854,4.944,-2.502
-0.228,0.130,0.904,-2.075,7.446,-3.174
-0.227,0.134,0.891,-4.639,9.766,-3.662
-0.231,0.144,0.897,-5.859,10.193,-4.333
-0.231,0.148,0.895,-6.714,8.850,-3.601
-0.228,0.148,0.889,-8.484,5.005,-1.038
-0.206,0.161,0.883,-8.789,1.465,-0.244
-0.204,0.161,0.878,-9.094,0.366,-0.488
-0.194,0.176,0.891,-11.353,-1.953,-1.343
-0.214,0.165,0.902,-11.475,-4.395,-2.808
-0.270,0.147,0.912,-13.611,-5.127,-4.700
-0.283,0.156,0.909,-12.878,-5.066,-4.578
-0.288,0.163,0.919,-13.855,-5.310,-4.822
-0.296,0.164,0.917,-14.893,-3.357,-5.005
-0.296,0.168,0.919,-15.259,-1.709,-4.456
-0.276,0.162,0.925,-15.564,-3.296,-1.343
-0.268,0.179,0.930,-14.893,-4.578,-1.099
-0.249,0.173,0.924,-15.381,-5.188,-2.014
-0.263,0.175,0.927,-16.052,-6.714,-3.174
-0.276,0.158,0.941,-16.174,-8.972,-3.174
-0.308,0.175,0.963,-16.602,-5.981,-3.784
-0.314,0.172,0.969,-17.944,-4.395,-3.540
-0.308,0.164,0.990,-16.663,-1.770,-2.869
-0.289,0.177,0.985,-16.052,-4.028,-1.038
-0.281,0.176,0.970,-16.357,-7.019,-0.122
-0.272,0.183,0.969,-15.564,-8.179,0.793
-0.262,0.189,0.961,-15.198,-9.644,1.343
-0.250,0.179,0.960,-15.198,-10.986,0.183
-0.229,0.172,0.971,-15.991,-9.949,-1.221
-0.255,0.158,0.982,-17.883,-9.094,-3.357
-0.273,0.163,0.990,-17.700,-9.277,-4.700
-0.278,0.148,1.013,-18.921,-9.338,-3.967
-0.278,0.152,1.016,-17.822,-9.460,-3.540
-0.276,0.159,1.030,-17.517,-8.057,-3.845
-0.276,0.160,1.012,-15.869,-6.714,-2.930
-0.265,0.166,0.992,-14.832,-6.836,-1.892
-0.252,0.171,0.967,-13.306,-7.690,-2.380
-0.241,0.161,0.960,-13.733,-8.301,-1.221
-0.237,0.160,0.950,-13.733,-8.362,-2.380
-0.243,0.154,0.960,-14.771,-8.057,-3.113
-0.252,0.161,0.973,-16.541,-7.935,-5.066
-0.251,0.147,0.977,-17.334,-7.080,-5.066
-0.265,0.144,0.994,-16.846,-7.202,-4.211
-0.278,0.134,1.000,-16.174,-5.371,-3.296
-0.269,0.145,1.016,-16.724,-5.493,-2.563
-0.260,0.152,1.001,-15.869,-7.141,-2.686
-0.252,0.152,0.991,-14.587,-7.019,-1.099
-0.242,0.162,0.988,-14.771,-7.568,-1.343
-0.229,0.162,0.972,-16.724,-7.935,-3.540
-0.236,0.155,0.979,-15.808,-7.080,-4.150
-0.276,0.147,0.997,-17.090,-6.653,-6.287
-0.291,0.153,1.012,-16.846,-5.554,-6.348
-0.299,0.147,1.010,-16.602,-4.150,-4.700

0.301,0.378,-1.893,-4.150,-43.640,35.889
0.388,0.354,-2.013,-17.944,-49.072,34.912
0.427,0.247,-2.126,-35.034,-53.772,30.212
0.496,0.063,-2.319,-76.660,-65.125,20.447
0.523,0.079,-2.395,-98.450,-69.397,18.005
0.538,-0.084,-2.470,-156.616,-76.721,-4.822
0.513,-0.170,-2.466,-187.256,-79.651,-15.076
0.458,-0.346,-2.333,-247.986,-94.849,-32.593
0.428,-0.421,-2.211,-279.602,-103.943,-39.307
0.392,-0.544,-1.832,-335.266,-109.863,-55.054
0.389,-0.662,-1.501,-378.967,-115.112,-67.078
0.446,-0.710,-1.401,-400.818,-122.314,-70.496
0.520,-0.832,-1.063,-449.768,-135.803,-83.313
0.514,-0.881,-0.814,-477.417,-139.465,-93.384
0.518,-0.929,-0.258,-513.733,-138.855,-102.783
0.552,-0.947,0.035,-527.954,-141.663,-106.873
0.534,-0.961,0.595,-533.325,-161.072,-110.718
0.500,-1.020,0.800,-508.362,-216.431,-89.050
0.429,-1.292,1.041,-489.563,-252.686,-63.843
0.763,-1.501,1.022,-465.576,-306.458,-12.146
0.961,-1.687,1.053,-461.182,-292.542,-5.371
1.146,-1.947,1.568,-507.935,-141.357,-76.721
0.971,-1.966,2.027,-537.842,-30.823,-143.005
0.172,-2.166,2.635,-533.813,107.544,-245.972
-0.318,-2.212,2.813,-524.292,115.112,-271.240
-0.915,-1.701,3.434,-506.042,53.955,-228.882
-1.059,-1.268,3.710,-479.248,8.667,-190.186
-1.146,-0.513,3.821,-373.230,-101.440,-117.859
-1.083,-0.335,3.648,-326.050,-113.770,-74.768
-0.838,-0.192,3.288,-209.351,-274.841,-36.377
-0.558,0.073,3.117,-156.738,-227.539,32.043
-0.376,0.189,3.101,-138.306,-167.786,27.283
-0.296,0.341,3.053,-105.164,-4.395,-14.465
-0.275,0.294,2.895,-79.407,39.795,-28.564
-0.322,0.321,2.677,-20.935,14.709,-20.508
-0.245,0.265,2.168,3.784,-6.897,-3.540
-0.259,0.189,1.900,22.156,-25.452,1.221
-0.309,0.110,1.426,33.081,-40.344,-1.648
-0.364,0.101,1.288,29.419,-31.677,-6.958
-0.499,0.055,1.143,13.550,-13.733,-13.855
-0.514,0.083,1.126,5.432,-12.085,-11.841
-0.501,0.099,1.122,0.488,-17.883,-5.676
-0.394,0.161,1.099,-3.906,-36.255,5.737
-0.344,0.185,1.100,-7.996,-38.574,9.033
-0.283,0.171,1.095,-13.550,-23.804,0.793
-0.299,0.170,1.112,-16.602,-7.996,-6.165
-0.344,0.151,1.153,-24.902,9.155,-12.939
-0.357,0.158,1.173,-25.085,11.597,-11.658
-0.358,0.155,1.183,-25.940,8.179,-9.155
-0.323,0.167,1.180,-24.231,1.953,-3.418
-0.310,0.167,1.170,-23.315,-1.648,-1.099
-0.275,0.170,1.133,-19.714,-4.211,2.686
-0.227,0.174,1.124,-17.212,-4.150,5.676
-0.192,0.172,1.104,-16.785,-4.272,5.066
-0.144,0.180,1.079,-14.832,-3.967,5.554
