aX,aY,aZ,gX,gY,gZ
0.213,-0.279,1.060,74.524,85.754,-44.189
0.227,-0.213,1.072,71.045,89.355,-36.804
0.219,-0.186,1.074,70.190,92.102,-35.522
0.167,-0.128,1.081,71.472,93.872,-35.400
0.111,-0.129,1.082,75.317,93.567,-33.508
0.036,-0.163,1.063,79.712,95.459,-31.006
0.017,-0.169,1.056,80.750,101.868,-31.067
-0.031,-0.179,1.059,80.627,107.666,-30.884
-0.094,-0.180,1.053,79.834,112.915,-22.949
-0.101,-0.205,1.069,78.979,114.014,-16.418
-0.120,-0.184,1.091,73.853,115.723,-4.944
-0.151,-0.180,1.120,72.815,116.882,0.122
-0.219,-0.148,1.163,73.730,116.943,6.104
-0.250,-0.121,1.165,75.012,116.333,10.376
-0.336,-0.111,1.138,79.041,115.967,16.541
-0.388,-0.122,1.156,83.008,115.662,19.592
-0.443,-0.112,1.138,88.318,116.028,33.325
-0.467,-0.102,1.133,91.309,116.760,39.551
-0.482,-0.097,1.132,94.727,118.652,48.157
-0.505,-0.126,1.054,103.333,117.432,63.477
-0.504,-0.121,0.981,106.018,118.530,70.618
-0.519,-0.143,0.815,107.239,117.737,84.290
-0.528,-0.167,0.737,106.750,116.028,90.820
-0.538,-0.180,0.585,99.548,113.892,109.131
-0.527,-0.162,0.552,93.994,113.892,115.723
-0.496,-0.201,0.495,84.229,116.272,121.948
-0.478,-0.200,0.498,76.965,119.263,121.826
-0.490,-0.175,0.530,64.087,116.760,129.333
-0.434,-0.151,0.514,57.251,108.643,136.597
-0.339,-0.145,0.447,46.326,90.759,144.104
-0.333,-0.143,0.413,41.199,83.862,144.104
-0.338,-0.132,0.371,30.029,68.481,149.170
-0.314,-0.106,0.347,23.193,62.134,152.283
-0.277,-0.083,0.351,14.404,58.838,150.513
-0.240,-0.035,0.373,9.338,58.899,146.973
-0.262,-0.023,0.395,5.859,58.472,144.165
-0.261,-0.012,0.418,2.441,53.772,141.846
-0.244,-0.032,0.441,1.160,53.223,139.343
-0.167,-0.048,0.470,-3.235,53.711,135.010
-0.124,-0.052,0.480,-6.531,53.650,128.906
-0.021,-0.060,0.483,-13.000,44.861,125.488
0.014,-0.060,0.472,-16.663,35.400,124.695
0.044,-0.041,0.454,-24.292,17.273,120.361
-0.097,-0.051,0.439,-28.564,9.949,121.155
-0.169,-0.057,0.442,-32.898,6.287,127.563
-0.150,-0.004,0.478,-41.626,6.042,139.709
-0.080,0.003,0.516,-41.687,8.118,139.526
0.040,0.012,0.582,-45.410,23.865,129.517
0.096,-0.001,0.605,-45.593,28.381,125.000
0.212,-0.034,0.623,-47.546,28.198,115.356
0.233,-0.060,0.636,-49.255,21.423,109.680
0.279,-0.050,0.633,-56.274,5.920,100.952
0.288,-0.019,0.650,-59.387,0.000,96.375
0.271,-0.005,0.655,-61.340,-5.737,92.102
0.178,0.045,0.674,-66.223,-14.282,92.163
0.168,0.078,0.668,-67.200,-17.151,93.201
0.147,0.141,0.675,-70.313,-18.921,95.276
0.132,0.159,0.694,-70.251,-15.686,92.468
0.127,0.156,0.712,-70.435,-4.883,89.111
0.119,0.094,0.764,-70.251,-1.282,87.769
0.132,0.083,0.784,-68.970,3.784,84.167
0.179,0.063,0.822,-68.726,4.333,80.200
0.216,0.071,0.834,-67.932,1.587,75.684
0.261,0.078,0.822,-67.078,-3.662,70.740
0.277,0.097,0.781,-69.397,-15.320,65.491
0.295,0.140,0.771,-72.510,-18.799,63.354
0.263,0.179,0.789,-78.491,-23.560,55.786
0.202,0.168,0.810,-80.994,-25.635,53.833
0.167,0.167,0.818,-83.313,-32.043,60.547
0.139,0.162,0.843,-83.984,-34.180,66.101

0.565,-0.714,1.254,-117.432,28.076,-106.934
0.505,-0.824,1.284,-117.371,19.958,-113.220
0.371,-0.876,1.506,-126.038,15.747,-118.225
0.321,-0.829,1.654,-129.150,15.808,-119.324
0.266,-0.639,1.921,-124.878,18.005,-123.108
0.260,-0.511,2.016,-117.432,19.226,-123.352
0.219,-0.429,2.071,-94.971,25.330,-125.549
0.196,-0.426,1.974,-81.848,21.179,-123.230
0.161,-0.342,1.842,-47.241,32.532,-119.446
0.251,-0.562,1.644,-46.326,-11.536,-123.474
0.320,-0.671,1.404,-36.072,-16.174,-91.125
0.394,-0.757,1.283,-39.917,-13.916,-84.167
0.468,-0.791,1.157,-46.875,-11.902,-99.121
0.515,-0.807,1.105,-49.255,-7.996,-104.065
0.531,-0.795,1.083,-55.786,-4.456,-111.389
0.563,-0.746,1.118,-57.373,-5.920,-113.525
0.617,-0.723,1.150,-58.899,-10.010,-123.840
0.641,-0.777,1.196,-58.105,-11.536,-131.409
0.633,-0.816,1.178,-56.274,-14.648,-136.536
0.678,-0.858,1.218,-58.838,-20.935,-140.015
0.660,-0.910,1.339,-57.373,-35.400,-157.959
0.640,-0.943,1.398,-56.458,-41.382,-166.565
0.548,-0.915,1.489,-56.274,-50.354,-173.645
0.514,-0.895,1.556,-55.786,-57.007,-170.593
0.400,-0.808,1.642,-49.866,-71.411,-170.410
0.346,-0.800,1.641,-41.870,-72.510,-169.312
0.229,-0.783,1.593,-30.762,-67.505,-169.373
0.207,-0.769,1.564,-21.118,-63.721,-167.969
0.325,-0.829,1.421,-6.226,-53.528,-172.485
0.352,-0.808,1.363,-2.563,-45.471,-176.086
0.327,-0.792,1.343,2.930,-44.189,-183.044
0.299,-0.786,1.331,5.676,-46.997,-184.692
0.261,-0.753,1.308,8.911,-52.673,-179.443
0.221,-0.615,1.318,11.047,-53.894,-176.880
0.162,-0.536,1.345,14.099,-53.894,-177.246
0.001,-0.502,1.310,25.513,-49.011,-171.997
-0.029,-0.449,1.293,32.288,-41.626,-162.964
-0.005,-0.339,1.306,46.082,-17.273,-153.992
0.043,-0.328,1.311,54.810,-3.479,-153.198
0.112,-0.374,1.266,70.313,13.062,-153.015
0.145,-0.372,1.254,75.073,17.761,-146.790
0.260,-0.292,1.224,77.026,20.630,-134.338
0.316,-0.266,1.217,79.834,18.188,-129.761
0.306,-0.216,1.247,83.191,9.338,-117.981
0.298,-0.192,1.246,86.304,4.761,-110.718
0.278,-0.196,1.242,93.628,3.723,-102.234
0.156,-0.182,1.271,95.825,9.888,-97.595
0.081,-0.183,1.283,97.778,20.020,-92.651
0.061,-0.153,1.305,102.356,51.270,-80.566
0.084,-0.123,1.346,105.225,67.139,-74.158
0.158,-0.119,1.357,115.417,87.280,-63.232
0.245,-0.100,1.347,120.483,93.323,-58.228
0.326,-0.116,1.316,131.958,101.379,-50.476
0.330,-0.140,1.289,137.451,100.159,-47.546
0.309,-0.158,1.228,139.526,96.619,-45.471
0.248,-0.145,1.226,140.320,95.459,-44.250
0.182,-0.176,1.225,140.503,93.689,-41.443
0.097,-0.202,1.168,137.634,90.515,-27.527
0.074,-0.176,1.134,133.728,90.393,-17.395
0.101,-0.120,1.105,127.258,92.346,-5.920
0.108,-0.098,1.080,125.061,91.431,0.977
0.077,-0.075,1.047,123.474,89.355,13.489
0.033,-0.064,1.034,123.169,91.492,18.860
0.040,-0.084,1.031,122.192,93.872,28.320
0.070,-0.077,1.009,122.437,96.985,31.799
0.071,-0.092,1.009,122.192,98.633,31.555
0.041,-0.124,0.986,121.338,96.924,37.781
0.031,-0.134,0.969,119.629,96.008,40.527
0.018,-0.116,0.898,118.103,97.656,47.180
-0.017,-0.100,0.880,116.699,99.487,50.232
-0.079,-0.083,0.842,114.502,101.929,53.467
-0.107,-0.062,0.794,113.159,107.788,64.392
-0.125,-0.036,0.794,112.000,114.014,67.017
-0.212,-0.009,0.836,107.971,131.470,73.669
-0.245,0.007,0.864,106.506,137.329,79.102
-0.262,0.022,0.871,107.056,146.301,90.576
-0.234,-0.014,0.826,105.469,148.804,94.971
-0.195,-0.051,0.697,101.440,148.926,100.952
-0.148,-0.084,0.649,96.558,143.982,103.760
-0.124,-0.083,0.574,85.754,136.658,107.727
-0.124,-0.094,0.537,80.566,130.371,110.229
-0.143,-0.110,0.427,67.993,115.845,113.708
-0.193,-0.135,0.396,60.242,111.084,116.638
-0.263,-0.127,0.385,43.701,105.713,126.038
-0.260,-0.102,0.385,35.645,103.882,130.066
-0.234,-0.061,0.449,25.085,111.267,133.423
-0.224,-0.030,0.484,20.813,115.417,132.568
-0.143,-0.002,0.507,13.733,120.056,132.690
-0.081,0.013,0.513,12.512,121.155,131.714
-0.032,0.014,0.512,8.545,121.643,119.934
0.027,-0.032,0.468,5.981,119.324,114.746
0.042,-0.050,0.427,2.563,115.234,110.168
0.076,-0.078,0.379,-9.155,101.379,108.765
0.086,-0.065,0.382,-15.930,93.811,104.797
0.067,-0.036,0.437,-30.396,81.177,99.060
0.052,-0.020,0.476,-38.086,75.745,96.802
0.062,0.042,0.572,-47.302,69.458,94.360
0.046,0.054,0.626,-50.964,66.650,91.858
0.041,0.065,0.665,-52.063,62.561,93.323
0.062,0.079,0.712,-52.429,56.946,96.130
0.083,0.069,0.753,-50.903,55.725,94.116
0.140,0.092,0.775,-48.767,55.054,88.257
0.168,0.076,0.779,-47.668,53.528,83.313
0.211,0.066,0.757,-46.326,51.025,80.566
0.228,0.033,0.711,-48.706,43.152,71.899
0.212,0.046,0.695,-51.453,37.292,69.214
0.223,0.068,0.686,-56.458,24.353,67.566
0.228,0.065,0.690,-59.570,19.531,65.491
0.188,0.055,0.688,-61.768,15.686,61.707
0.096,0.050,0.739,-65.674,10.376,59.509
0.093,0.056,0.760,-67.078,10.376,60.974
0.112,0.062,0.767,-70.313,14.038,63.171
0.133,0.100,0.797,-70.007,17.151,61.584
0.151,0.095,0.788,-70.618,19.226,57.800
0.238,0.108,0.772,-73.547,26.794,56.885
0.284,0.119,0.781,-76.660,28.320,57.678
0.312,0.145,0.790,-76.904,27.283,54.077
0.362,0.161,0.789,-76.782,26.550,47.668
0.331,0.135,0.785,-77.148,26.184,40.222

0.596,-0.696,1.247,-58.167,-45.166,-121.948
0.628,-0.705,1.271,-58.716,-50.293,-124.268
0.700,-0.710,1.307,-58.105,-66.711,-129.395
0.680,-0.699,1.340,-53.833,-75.500,-126.404
0.543,-0.726,1.418,-50.903,-98.572,-125.366
0.454,-0.753,1.439,-46.570,-108.459,-125.610
0.314,-0.773,1.486,-40.100,-110.779,-119.507
0.315,-0.750,1.508,-38.574,-105.164,-116.089
0.465,-0.727,1.515,-34.729,-88.745,-115.417
0.508,-0.695,1.561,-28.687,-74.829,-117.188
0.609,-0.617,1.607,-17.578,-65.735,-127.136
0.641,-0.615,1.578,-5.676,-65.552,-133.362
0.592,-0.671,1.507,11.780,-67.749,-135.803
0.582,-0.711,1.446,18.860,-69.702,-132.263
0.575,-0.751,1.329,26.917,-74.402,-121.948
0.550,-0.773,1.291,27.344,-75.012,-118.103
0.519,-0.778,1.223,26.123,-71.777,-111.206
0.447,-0.721,1.242,25.085,-64.392,-105.103
0.411,-0.603,1.307,20.386,-50.171,-86.975
0.427,-0.532,1.352,23.560,-45.532,-81.177
0.494,-0.461,1.395,37.964,-34.119,-84.961
0.519,-0.440,1.359,47.302,-29.053,-92.163
0.496,-0.449,1.331,53.955,-23.682,-98.633
0.359,-0.467,1.307,65.735,-19.775,-99.731
0.302,-0.484,1.290,68.604,-21.423,-93.079
0.189,-0.486,1.217,75.989,-19.592,-74.951
0.136,-0.445,1.204,77.515,-11.108,-67.200
0.143,-0.328,1.226,93.933,14.526,-61.646
0.158,-0.335,1.101,106.506,28.442,-64.148
0.135,-0.273,1.097,106.384,62.988,-74.707
0.136,-0.227,1.112,104.431,78.491,-78.064
0.219,-0.195,1.129,113.525,95.764,-80.994
0.258,-0.205,1.163,118.713,105.103,-83.191
0.221,-0.224,1.185,122.437,111.694,-85.388
0.121,-0.269,1.152,124.451,114.380,-78.369
0.111,-0.240,1.123,122.314,115.662,-74.280
0.106,-0.215,1.106,115.784,121.094,-64.697
0.127,-0.190,1.076,111.816,121.765,-58.960
0.208,-0.110,1.098,101.807,117.554,-49.255
0.231,-0.080,1.109,97.656,113.098,-44.739
0.205,-0.018,1.133,93.079,103.821,-33.386
0.175,0.003,1.160,92.224,94.727,-36.377
0.090,-0.004,1.124,98.450,88.501,-36.438
0.053,-0.006,1.115,100.891,92.163,-34.119
0.021,0.004,1.087,101.013,104.065,-32.227
0.004,-0.016,1.071,99.304,108.032,-28.931
0.000,-0.043,1.054,97.961,110.046,-24.353
0.073,-0.016,1.033,92.590,108.643,-12.390
0.081,-0.008,1.013,90.698,101.440,-6.348
0.117,0.003,0.971,89.111,85.205,-1.404
0.079,0.001,0.949,85.693,79.834,-2.686
0.007,-0.013,0.943,82.581,78.247,-1.648
-0.118,0.040,0.977,75.867,76.904,9.155
-0.134,0.054,0.998,73.975,78.125,16.113
-0.161,0.080,1.029,75.745,88.989,22.827
-0.180,0.087,1.042,76.355,96.558,25.452
-0.168,0.080,1.051,77.271,102.234,30.151
-0.168,0.082,1.011,80.261,107.605,46.997
-0.166,0.086,0.976,82.275,105.408,50.293
-0.200,0.093,0.874,81.299,101.379,58.716
-0.214,0.070,0.830,81.421,99.243,64.270
-0.222,0.048,0.721,76.965,94.604,75.623
-0.206,0.044,0.696,72.266,91.919,80.933
-0.195,0.042,0.686,68.604,90.210,83.435
-0.201,0.026,0.680,61.584,92.712,83.069
-0.247,0.019,0.682,56.763,93.201,84.717
-0.242,0.010,0.665,50.049,92.896,92.773
-0.227,0.038,0.676,46.265,92.651,93.811
-0.200,0.069,0.695,42.786,91.797,95.276
-0.199,0.090,0.692,38.025,91.248,94.299
-0.203,0.085,0.678,36.560,91.003,92.896
-0.269,0.069,0.625,31.982,92.407,91.736
-0.330,0.067,0.625,28.259,89.539,95.520
-0.332,0.066,0.596,25.330,84.534,103.333
-0.287,0.072,0.539,19.287,81.482,110.657
-0.282,0.049,0.522,15.869,83.252,110.535
-0.268,0.027,0.498,7.507,82.947,115.540
-0.224,0.034,0.471,3.906,78.308,119.324
-0.180,0.029,0.447,-1.404,72.998,124.512
-0.107,0.040,0.411,-10.986,64.941,122.253
-0.064,0.035,0.418,-14.709,60.608,116.943
-0.058,0.004,0.433,-23.132,56.519,108.643
-0.037,0.011,0.446,-27.283,52.368,107.666
-0.004,0.014,0.483,-32.776,44.678,99.609
-0.032,0.014,0.503,-36.194,42.114,93.872
-0.081,-0.001,0.519,-39.490,35.156,92.468
-0.119,0.014,0.531,-42.847,31.067,98.389
-0.086,0.024,0.535,-44.434,28.015,103.271
-0.047,0.033,0.589,-48.584,33.875,100.647
-0.042,0.049,0.620,-49.866,35.706,96.741
-0.039,0.033,0.636,-52.307,33.386,96.619
-0.007,0.044,0.636,-53.162,30.640,98.389
0.045,0.064,0.663,-56.335,25.696,93.384
0.038,0.056,0.680,-55.298,23.560,88.318
0.047,0.051,0.666,-55.420,20.569,85.632
0.066,0.042,0.681,-60.974,15.747,75.439
0.086,0.047,0.682,-62.073,15.991,71.594
0.044,0.027,0.686,-66.284,14.893,59.387
0.030,0.023,0.702,-69.153,13.855,58.044
0.022,0.049,0.714,-72.571,10.925,57.190
0.030,0.057,0.729,-75.439,8.423,54.504
0.013,0.071,0.762,-76.050,11.658,50.354
0.020,0.071,0.781,-75.073,18.311,39.368
-0.059,0.056,0.818,-74.890,22.705,37.781
-0.093,0.048,0.837,-74.646,25.757,37.231
-0.038,0.034,0.842,-70.923,25.818,47.058
0.011,0.031,0.827,-67.505,21.484,53.162
0.159,0.042,0.766,-65.796,6.470,63.049
0.202,0.039,0.734,-64.880,1.526,67.017
0.200,0.034,0.723,-65.979,-2.930,66.284
0.196,0.010,0.756,-68.176,-16.663,65.857
0.189,0.016,0.755,-69.580,-23.926,67.200
0.167,0.004,0.774,-70.435,-32.898,71.472
0.165,-0.019,0.771,-70.496,-35.339,72.021
0.172,-0.029,0.759,-70.618,-34.363,71.472
0.167,-0.083,0.712,-69.824,-31.677,71.472
0.204,-0.120,0.713,-70.313,-29.663,71.045
0.283,-0.139,0.560,-78.613,-56.885,38.025
0.364,-0.144,0.555,-74.463,-28.748,50.842

0.548,-0.499,1.493,-162.109,36.438,-92.346
0.516,-0.465,1.561,-158.386,31.921,-89.966
0.483,-0.459,1.554,-150.391,19.714,-79.956
0.469,-0.468,1.521,-142.578,15.320,-74.646
0.471,-0.497,1.481,-131.836,4.272,-63.110
0.515,-0.582,1.366,-127.563,0.305,-60.608
0.530,-0.605,1.342,-129.272,1.465,-61.584
0.586,-0.646,1.390,-128.967,15.686,-70.435
0.623,-0.687,1.435,-125.732,20.264,-81.360
0.555,-0.707,1.611,-121.521,27.405,-107.361
0.514,-0.656,1.696,-115.967,28.015,-113.892
0.501,-0.585,1.776,-99.792,16.052,-111.816
0.497,-0.544,1.769,-93.811,5.493,-111.877
0.513,-0.537,1.706,-80.261,-10.254,-112.793
0.520,-0.566,1.629,-72.449,-18.982,-114.563
0.538,-0.647,1.494,-53.284,-9.766,-119.812
0.470,-0.738,1.399,-47.119,-28.503,-118.591
0.583,-0.773,1.200,-46.692,-52.551,-106.812
0.647,-0.793,1.157,-47.974,-45.837,-104.248
0.654,-0.835,1.083,-52.551,-38.696,-118.774
0.646,-0.832,1.073,-54.810,-34.058,-125.061
0.670,-0.786,1.120,-55.176,-28.870,-127.869
0.617,-0.819,1.162,-56.458,-28.931,-130.737
0.596,-0.724,1.191,-53.650,-41.565,-135.681
0.546,-0.784,1.226,-49.438,-52.368,-140.076
0.398,-0.887,1.249,-43.274,-62.927,-143.311
0.330,-0.892,1.297,-45.776,-60.791,-142.761
0.222,-0.839,1.407,-48.401,-51.147,-151.428
0.212,-0.818,1.421,-47.241,-43.213,-154.236
0.228,-0.781,1.472,-41.748,-30.762,-153.625
0.267,-0.759,1.472,-36.743,-27.100,-148.193
0.341,-0.725,1.477,-26.550,-25.208,-139.587
0.367,-0.701,1.476,-20.630,-23.743,-140.381
0.346,-0.708,1.455,-3.906,-24.170,-137.451
0.348,-0.727,1.397,1.770,-28.931,-138.000
0.281,-0.783,1.330,13.611,-38.391,-138.062
0.241,-0.814,1.305,15.503,-41.626,-137.451
0.182,-0.794,1.305,15.442,-39.795,-137.329
0.147,-0.749,1.322,14.771,-36.377,-134.766
0.125,-0.657,1.385,17.090,-20.996,-131.470
0.116,-0.602,1.376,23.560,-13.367,-133.301
0.217,-0.586,1.358,33.752,3.784,-136.169
0.240,-0.554,1.365,38.757,9.277,-134.277
0.263,-0.498,1.372,51.453,15.869,-123.230
0.265,-0.475,1.394,57.007,15.015,-116.882
0.259,-0.455,1.394,67.505,15.808,-98.022
0.177,-0.374,1.408,73.242,17.334,-89.111
0.213,-0.345,1.425,81.482,18.738,-83.069
0.230,-0.359,1.301,100.708,29.358,-75.195
0.194,-0.398,1.241,106.384,39.490,-73.853
0.189,-0.367,1.101,104.431,57.129,-65.063
0.212,-0.338,1.135,100.220,65.002,-63.782
0.198,-0.299,1.057,102.417,84.839,-57.373
0.313,-0.020,1.263,104.309,92.651,-54.077
0.306,-0.045,1.213,126.831,84.534,-66.162
0.113,-0.407,0.935,131.897,77.698,-54.321
0.205,-0.177,0.930,119.690,79.407,-33.447
0.188,-0.061,0.967,108.032,90.149,-28.931
0.164,-0.084,0.884,111.694,90.637,-32.104
0.126,-0.088,0.826,105.835,99.304,-23.865
0.151,-0.043,0.777,100.037,99.609,-18.250
0.158,-0.026,0.744,88.623,96.497,-11.902
0.182,-0.006,0.753,82.764,95.764,-7.629
0.310,0.371,0.924,84.412,104.797,-26.245
0.058,-0.131,0.641,103.088,91.492,-36.804
0.117,-0.234,0.638,90.454,82.397,-15.625
0.160,0.142,0.912,63.660,100.830,-12.329
0.113,0.077,0.910,69.336,100.098,-13.611
0.033,0.093,1.014,65.979,111.267,-11.230
0.004,0.106,1.042,66.589,110.535,-3.540
0.015,0.107,1.067,67.871,108.887,3.601
-0.020,0.111,1.095,70.068,113.220,10.620
-0.053,0.114,1.116,71.350,114.868,15.503
-0.061,0.122,1.079,73.425,113.098,26.428
-0.102,0.131,1.052,73.242,109.985,32.166
-0.169,0.148,0.977,70.129,99.304,38.147
-0.192,0.175,0.937,69.275,95.154,39.917
-0.224,0.167,0.904,67.139,91.736,42.419
-0.330,0.184,0.908,62.378,97.778,45.349
-0.391,0.187,0.978,59.753,102.417,48.523
-0.443,0.189,1.119,57.983,108.826,61.890
-0.427,0.199,1.163,59.631,109.009,70.496
-0.392,0.197,1.154,61.829,107.422,79.041
-0.347,0.180,1.074,70.190,101.135,89.111
-0.367,0.145,1.038,72.083,95.276,93.567
-0.368,0.106,0.898,75.134,81.360,103.882
-0.364,0.091,0.858,73.364,76.294,107.422
-0.351,0.091,0.824,68.970,77.271,112.793
-0.377,0.055,0.776,65.918,79.224,113.953
-0.386,0.048,0.769,63.293,82.275,114.624
-0.366,0.027,0.739,55.664,88.318,112.732
-0.385,0.016,0.756,51.147,92.590,112.732
-0.317,0.010,0.828,43.701,96.680,112.000
-0.250,0.062,0.849,41.138,96.313,113.525
-0.169,0.088,0.869,41.992,96.130,117.371
-0.173,0.094,0.824,43.030,86.487,110.229
-0.217,0.082,0.770,42.603,77.759,110.107
-0.285,0.044,0.615,43.518,59.143,125.122
-0.290,0.033,0.545,42.297,54.993,130.005
-0.335,0.012,0.405,37.903,56.763,127.686
-0.362,0.003,0.381,33.142,63.660,126.099
-0.360,0.010,0.349,28.564,72.083,124.939
-0.298,0.004,0.315,16.846,92.041,119.019
-0.264,0.009,0.316,11.963,101.379,113.770
-0.229,-0.017,0.308,-1.526,109.436,102.051
-0.236,-0.044,0.309,-8.545,107.422,102.295
-0.192,-0.063,0.329,-22.400,91.797,110.168
-0.148,-0.054,0.352,-30.457,84.229,113.098
-0.088,-0.021,0.408,-44.556,70.374,117.859
-0.107,-0.015,0.452,-47.363,64.209,117.737
-0.123,0.013,0.472,-51.819,50.903,118.652
-0.135,0.001,0.496,-54.321,48.706,117.615
-0.118,0.011,0.518,-56.458,50.293,112.183
-0.132,0.002,0.548,-59.509,50.781,110.596
-0.131,0.001,0.540,-59.998,50.964,110.718
-0.080,0.010,0.570,-63.965,51.025,110.474
-0.032,0.013,0.619,-66.956,51.453,108.337
0.094,0.074,0.679,-69.336,56.030,99.731
0.110,0.078,0.717,-69.214,58.594,92.346

0.399,-0.545,1.590,-162.292,-19.409,-75.623
0.386,-0.515,1.653,-156.738,-20.996,-74.158
0.369,-0.465,1.658,-141.357,-23.315,-67.505
0.409,-0.468,1.579,-131.165,-25.024,-65.674
0.475,-0.560,1.368,-117.188,-23.560,-65.979
0.495,-0.607,1.206,-112.305,-23.254,-67.810
0.575,-0.690,1.003,-114.258,-18.372,-69.092
0.646,-0.705,0.968,-117.432,-14.343,-69.885
0.727,-0.732,1.030,-124.573,-4.822,-81.421
0.736,-0.742,1.110,-132.141,-0.183,-93.079
0.639,-0.755,1.262,-135.803,4.883,-114.014
0.562,-0.783,1.322,-140.198,2.930,-119.690
0.439,-0.812,1.481,-139.526,-7.019,-114.319
0.387,-0.840,1.495,-134.949,-14.038,-110.779
0.307,-0.833,1.559,-132.507,2.258,-110.657
0.287,-0.821,1.622,-127.563,9.766,-111.694
0.335,-0.747,1.783,-119.324,15.381,-121.338
0.230,-0.748,1.840,-113.831,23.254,-134.705
0.209,-0.682,1.890,-102.356,13.794,-153.442
0.165,-0.666,1.875,-95.642,10.925,-150.330
0.108,-0.657,1.806,-79.102,15.564,-127.869
0.076,-0.682,1.721,-70.557,8.057,-124.878
0.084,-0.703,1.534,-54.565,10.620,-115.112
0.130,-0.763,1.463,-56.091,13.367,-114.685
0.141,-0.787,1.396,-54.871,22.766,-108.704
0.184,-0.771,1.315,-55.176,24.353,-101.318
0.229,-0.769,1.295,-55.298,26.001,-97.534
0.301,-0.815,1.176,-50.354,25.757,-98.511
0.325,-0.842,1.141,-47.913,23.926,-99.426
0.434,-0.876,1.076,-47.791,16.724,-101.746
0.474,-0.877,1.050,-48.706,12.207,-102.905
0.483,-0.821,1.077,-47.791,6.470,-108.521
0.504,-0.826,1.057,-46.265,0.793,-117.188
0.439,-0.908,1.089,-41.016,-10.254,-129.517
0.371,-0.922,1.115,-40.100,-17.334,-132.019
0.279,-0.941,1.179,-39.490,-32.898,-140.442
0.241,-0.968,1.198,-38.757,-36.194,-146.118
0.242,-0.987,1.250,-41.626,-32.349,-146.484
0.284,-0.960,1.285,-43.213,-30.029,-141.907
0.429,-0.845,1.350,-39.063,-33.630,-142.822
0.495,-0.791,1.382,-35.889,-34.058,-147.766
0.512,-0.715,1.411,-23.132,-38.635,-164.307
0.493,-0.715,1.382,-12.878,-43.945,-170.898
0.476,-0.727,1.300,3.113,-64.697,-170.288
0.449,-0.718,1.260,11.780,-76.172,-168.579
0.414,-0.785,1.213,25.208,-88.501,-172.241
0.358,-0.812,1.167,31.616,-91.675,-175.110
0.292,-0.833,1.101,38.208,-89.478,-177.979
0.246,-0.837,1.107,41.931,-84.656,-176.208
0.169,-0.792,1.059,40.161,-66.772,-162.842
0.198,-0.708,1.060,37.292,-55.969,-153.442
0.160,-0.549,1.155,33.691,-43.762,-148.926
0.204,-0.429,1.215,42.419,-41.321,-144.348
0.167,-0.310,1.217,39.551,-25.024,-135.071
0.182,-0.196,1.303,40.833,-9.705,-139.832
0.012,-0.112,1.436,63.538,22.888,-147.095
-0.063,-0.113,1.465,79.773,39.673,-138.000
-0.038,-0.090,1.437,96.191,61.462,-125.671
0.077,-0.192,1.273,123.901,103.516,-100.098
0.177,-0.221,1.186,130.981,121.582,-85.327
0.342,-0.283,1.079,143.494,146.301,-68.115
0.430,-0.340,1.055,146.606,152.771,-62.500
0.511,-0.382,1.075,144.897,152.893,-54.016
0.512,-0.397,1.096,142.822,147.583,-52.551
0.456,-0.368,1.137,139.038,134.216,-48.340
0.405,-0.342,1.115,140.137,128.357,-49.316
0.261,-0.323,1.093,137.451,123.718,-50.293
0.181,-0.293,1.067,137.451,122.864,-44.861
0.160,-0.241,0.982,134.705,129.150,-39.490
0.086,-0.219,0.978,132.141,133.118,-35.156
0.038,-0.074,1.026,134.338,144.958,-27.039
0.004,-0.053,1.041,140.625,149.414,-26.611
-0.068,-0.044,1.094,146.606,160.278,-20.203
-0.103,-0.046,1.084,148.987,166.382,-15.198
-0.079,-0.049,1.045,148.743,172.363,0.244
-0.078,-0.060,1.010,144.836,170.288,11.597
-0.076,-0.059,0.904,134.216,156.860,20.020
-0.125,-0.030,0.858,127.625,150.269,24.780
-0.207,0.005,0.803,112.610,133.301,36.682
-0.297,0.013,0.788,103.882,126.709,39.429
-0.372,0.063,0.800,92.529,125.488,51.941
-0.422,0.150,0.883,89.966,130.554,60.364
-0.447,0.172,0.939,89.783,136.047,64.758
-0.464,0.188,1.008,94.604,151.001,78.369
-0.469,0.193,1.018,98.267,155.579,85.266
-0.456,0.202,0.923,107.849,164.917,99.182
-0.441,0.204,0.867,110.291,166.809,104.675
-0.427,0.187,0.801,109.192,168.091,115.723
-0.448,0.140,0.611,104.919,168.762,117.798
-0.469,0.115,0.555,100.464,170.959,120.178
-0.535,0.073,0.448,86.731,169.006,127.869
-0.511,0.042,0.435,78.125,170.776,129.883
-0.527,0.060,0.464,56.641,171.631,132.935
-0.524,0.088,0.465,43.945,168.274,136.658
-0.553,0.156,0.529,24.475,153.931,143.921
-0.571,0.170,0.590,21.423,146.179,149.231
-0.433,0.219,0.711,16.479,136.108,156.799
-0.369,0.243,0.780,17.639,139.160,155.518
-0.364,0.216,0.818,23.437,145.203,149.536
-0.386,0.177,0.787,27.100,144.897,148.315
-0.409,0.105,0.748,28.992,142.212,147.095
-0.388,0.029,0.656,26.367,143.677,145.630
-0.383,-0.012,0.614,22.705,147.461,141.724
-0.306,-0.053,0.531,13.062,154.602,138.245
-0.255,-0.058,0.484,5.920,156.982,133.911
-0.189,-0.072,0.472,-10.193,151.306,133.728
