aX,aY,aZ,gX,gY,gZ
0.988,1.095,-0.484,-156.860,-72.144,34.668
0.947,1.059,-0.442,-159.729,-79.102,14.465
0.821,1.003,-0.316,-157.104,-83.313,5.005
0.740,0.972,-0.316,-153.198,-86.548,-1.831
0.636,0.953,-0.343,-146.179,-82.764,-2.380
0.631,0.973,-0.386,-142.639,-78.064,1.404
0.546,1.010,-0.513,-141.907,-57.556,10.803
0.527,1.030,-0.510,-145.508,-47.180,18.188
0.580,1.023,-0.501,-148.926,-32.776,29.053
0.646,1.030,-0.518,-150.940,-28.442,31.433
0.735,1.044,-0.499,-154.297,-19.409,32.837
0.785,1.015,-0.429,-155.640,-16.602,30.823
0.820,0.978,-0.322,-153.442,-17.639,21.729
0.835,0.958,-0.277,-150.330,-17.273,16.846
0.856,0.911,-0.179,-144.165,-11.047,13.306
0.869,0.905,-0.153,-139.099,-9.521,10.559
0.856,0.901,-0.103,-129.822,-6.470,5.615
0.843,0.904,-0.097,-125.122,-2.014,5.737
0.857,0.911,-0.108,-119.995,3.052,6.470
0.781,0.923,-0.090,-113.342,14.709,9.155
0.756,0.899,-0.067,-109.558,26.062,15.076
0.697,0.895,-0.019,-106.995,52.368,29.724
0.678,0.845,0.055,-103.638,69.092,38.879
0.779,0.767,0.126,-98.022,104.065,58.350
0.839,0.728,0.116,-93.445,119.202,62.317
0.887,0.710,0.113,-88.684,129.639,61.768
0.931,0.640,0.104,-84.045,138.123,45.776
0.880,0.602,0.162,-80.139,135.132,32.959
0.695,0.515,0.229,-66.711,126.709,10.193
0.635,0.504,0.237,-58.044,117.859,0.427
0.532,0.475,0.182,-42.969,98.572,-14.526
0.521,0.496,0.154,-36.499,88.623,-22.400
0.491,0.490,0.110,-31.677,82.397,-26.489
0.512,0.465,0.068,-21.301,84.656,-26.062
0.523,0.511,-0.014,-16.846,93.872,-21.118
0.493,0.510,-0.147,-16.785,124.573,-7.751
0.510,0.505,-0.168,-18.127,141.663,0.366
0.516,0.413,-0.116,-22.034,164.368,5.066
0.500,0.363,-0.094,-20.386,165.527,0.732
0.466,0.346,-0.094,-18.982,158.569,-6.531
0.387,0.297,-0.096,-13.062,141.663,-22.827
0.300,0.292,-0.067,-11.292,133.606,-29.236
0.169,0.288,-0.047,-6.042,127.563,-30.029
0.143,0.295,-0.054,-3.235,126.892,-25.635
0.148,0.327,-0.097,1.282,133.484,-12.146
0.161,0.309,-0.097,1.160,145.325,-2.075
0.235,0.317,-0.094,3.784,168.945,14.526
0.230,0.342,-0.077,4.211,174.377,17.273
0.216,0.327,-0.023,4.578,175.842,17.700
0.197,0.278,0.053,8.606,170.227,13.428
0.133,0.274,0.099,11.414,161.804,9.644
0.201,0.257,0.020,18.738,137.512,1.343
0.185,0.259,0.013,20.996,120.239,-7.141
0.124,0.251,0.021,23.560,103.027,-16.907
-0.029,0.263,-0.025,30.762,76.233,-26.428
-0.079,0.281,-0.022,31.738,69.092,-25.085
-0.114,0.361,-0.036,33.813,71.106,-10.986
-0.068,0.389,-0.013,33.691,78.369,-0.854
-0.001,0.460,0.001,31.189,95.276,14.832
0.023,0.488,0.021,30.212,101.135,18.921
0.049,0.501,0.037,29.663,103.821,22.156
0.078,0.524,0.088,30.945,99.548,23.499
0.122,0.496,0.079,31.433,93.994,22.766
0.149,0.472,0.093,34.485,84.229,20.081
0.233,0.448,0.109,41.321,59.570,8.667
0.206,0.452,0.105,46.143,50.598,2.747
0.214,0.499,0.101,52.856,40.161,-6.836
0.130,0.624,0.034,54.749,39.612,-13.306
0.028,0.670,0.018,54.199,43.091,-15.198
-0.185,0.755,0.044,48.828,62.805,-2.502
-0.236,0.761,0.093,45.959,74.585,9.644
-0.208,0.774,0.111,46.509,83.984,21.851
-0.085,0.755,0.112,50.354,82.886,35.095

-0.703,1.181,-0.639,78.491,-65.247,-8.179
-0.504,1.224,-0.705,75.623,-58.289,15.198
-0.246,1.244,-0.761,61.951,-47.913,40.588
0.077,1.231,-0.771,55.115,-44.250,41.443
0.143,1.211,-0.773,50.476,-41.748,38.391
0.085,1.149,-0.670,39.246,-51.575,19.165
0.005,1.097,-0.600,38.208,-58.105,10.254
-0.180,0.996,-0.534,41.443,-72.388,-2.991
-0.285,0.981,-0.544,46.021,-78.003,-5.676
-0.513,1.031,-0.593,53.772,-89.111,-6.226
-0.601,1.148,-0.642,54.871,-95.947,-1.404
-0.711,1.257,-0.698,50.049,-98.083,33.081
-0.349,1.381,-0.897,44.983,-87.524,59.448
-0.066,1.410,-0.985,37.964,-71.167,81.177
0.368,1.416,-0.964,17.578,-48.950,95.276
0.484,1.356,-0.910,7.690,-47.668,85.938
0.342,1.285,-0.690,-2.502,-63.477,52.979
0.222,1.264,-0.622,-2.563,-74.829,38.513
-0.042,1.244,-0.657,1.831,-91.309,23.865
-0.128,1.225,-0.697,4.517,-97.107,22.827
-0.206,1.213,-0.773,5.127,-100.952,23.254
-0.292,1.189,-0.893,1.526,-106.689,30.151
-0.317,1.165,-0.909,-3.357,-109.192,34.119
-0.348,1.152,-0.882,-10.132,-110.229,43.457
-0.363,1.128,-0.881,-12.573,-111.267,49.316
-0.333,1.123,-0.822,-23.193,-114.563,62.256
-0.286,1.074,-0.764,-26.062,-116.516,67.627
-0.173,1.060,-0.735,-31.799,-122.253,72.815
-0.141,1.061,-0.688,-34.729,-128.784,71.960
-0.102,1.049,-0.585,-32.471,-136.902,74.158
-0.002,1.047,-0.624,-29.541,-140.320,76.050
0.150,1.164,-0.763,-27.283,-149.414,77.271
0.244,1.223,-0.791,-30.090,-149.963,79.773
0.501,1.232,-0.882,-38.269,-135.742,89.722
0.633,1.318,-0.919,-46.204,-122.803,91.858
0.719,1.312,-0.844,-68.481,-112.000,81.787
0.683,1.272,-0.769,-77.698,-112.061,70.801
0.456,1.181,-0.624,-86.426,-112.183,51.819
0.390,1.137,-0.583,-86.060,-112.061,48.096
0.264,1.099,-0.586,-86.487,-118.469,41.443
0.188,1.130,-0.556,-85.083,-121.033,41.016
0.279,1.155,-0.615,-85.083,-117.310,56.213
0.387,1.216,-0.681,-85.815,-108.398,66.040
0.602,1.260,-0.752,-95.764,-96.375,73.120
0.682,1.280,-0.761,-101.685,-92.163,70.740
0.683,1.271,-0.718,-112.793,-86.487,58.228
0.636,1.268,-0.708,-118.225,-85.327,51.147
0.540,1.249,-0.708,-125.122,-82.703,43.823
0.516,1.244,-0.732,-129.761,-79.102,44.495
0.497,1.254,-0.753,-140.503,-57.800,55.725
0.593,1.235,-0.726,-145.630,-47.180,61.218
0.665,1.207,-0.689,-150.818,-38.818,64.087
0.756,1.195,-0.548,-155.396,-29.053,57.922
0.744,1.195,-0.500,-155.273,-27.466,51.453
0.649,1.196,-0.450,-153.687,-30.518,37.537
0.625,1.202,-0.472,-152.039,-31.128,33.875
0.597,1.141,-0.452,-149.841,-32.898,26.489
0.583,1.128,-0.444,-148.437,-34.241,23.621
0.612,1.022,-0.370,-146.606,-38.330,21.118
0.581,0.978,-0.310,-143.921,-37.903,17.761
0.683,0.950,-0.308,-136.230,-20.508,23.499
0.666,0.936,-0.334,-134.766,-13.184,23.132
0.561,0.911,-0.295,-135.620,-4.700,20.386
0.543,0.914,-0.245,-135.010,-0.122,21.484
0.501,0.869,-0.170,-131.226,7.935,22.034
0.506,0.847,-0.122,-127.991,8.057,21.240
0.526,0.808,-0.105,-121.033,5.676,19.714
0.610,0.802,-0.092,-117.188,5.676,17.639
0.629,0.785,-0.117,-112.610,5.554,14.343
0.614,0.737,-0.067,-109.497,9.399,10.986
0.617,0.716,-0.038,-105.957,17.212,13.794
0.681,0.687,0.013,-101.685,35.828,19.897
0.738,0.659,0.043,-98.450,44.739,22.339
0.757,0.674,0.041,-93.384,59.082,16.663
0.688,0.678,0.048,-93.506,60.486,10.986
0.687,0.656,0.139,-93.140,58.960,7.202
0.687,0.647,0.189,-83.984,64.453,5.615
0.709,0.650,0.180,-76.965,69.824,7.812
0.787,0.654,0.185,-70.618,75.256,8.911
0.921,0.629,0.105,-59.937,81.787,5.127
0.972,0.641,0.035,-55.298,84.290,-1.282
0.952,0.588,-0.031,-50.415,83.740,-20.020
0.831,0.587,-0.031,-50.781,86.304,-29.053
0.741,0.557,-0.027,-49.500,92.957,-34.607
0.584,0.565,-0.018,-48.889,106.140,-34.729
0.535,0.551,-0.010,-48.279,114.502,-31.067
0.580,0.511,-0.006,-45.776,126.953,-22.644
0.602,0.491,-0.015,-43.640,129.578,-22.522
0.596,0.386,0.032,-36.743,130.859,-27.283
0.581,0.346,0.068,-31.982,128.296,-31.128
0.548,0.269,0.132,-15.808,122.498,-38.818
0.502,0.299,0.094,-6.897,119.019,-43.762
0.350,0.325,0.060,5.005,105.225,-56.091
0.278,0.352,0.010,9.521,101.929,-58.167
0.239,0.406,-0.061,11.292,104.004,-56.763
0.162,0.483,-0.138,7.935,114.929,-50.354
0.090,0.518,-0.101,3.052,119.202,-46.875
0.136,0.474,-0.021,-2.930,136.780,-29.663
0.173,0.438,0.028,-2.869,142.212,-24.170
0.164,0.408,0.041,2.502,133.972,-30.579
0.127,0.373,0.052,5.676,122.925,-38.269
0.063,0.370,0.072,11.719,112.488,-43.701
-0.042,0.378,0.058,20.752,94.299,-52.673
-0.113,0.400,0.002,25.818,86.609,-55.664
-0.267,0.486,-0.109,28.931,82.336,-49.133
-0.300,0.536,-0.178,25.635,87.830,-39.856
-0.271,0.553,-0.194,13.245,100.647,-17.273
-0.194,0.545,-0.143,9.521,104.614,-7.568
-0.152,0.492,-0.085,4.333,109.741,2.930
-0.085,0.447,-0.024,6.653,107.605,2.197
-0.115,0.424,0.007,8.179,101.685,-1.099
-0.145,0.419,0.048,16.602,88.623,-3.235
-0.171,0.445,0.073,19.043,83.313,-4.150
-0.188,0.435,0.071,25.940,73.364,-2.380
-0.132,0.411,0.102,30.518,72.632,0.488
-0.124,0.437,0.110,33.997,72.876,1.648
-0.214,0.489,0.054,40.955,75.867,2.991
-0.231,0.511,0.015,41.565,74.951,6.042
-0.247,0.475,0.026,43.152,73.547,10.132

-0.999,1.046,-0.649,72.144,-47.546,-15.320
-1.048,1.099,-0.696,68.420,-53.528,-1.892
-0.837,1.104,-0.719,58.472,-50.476,40.710
-0.665,1.101,-0.755,57.373,-44.495,58.960
-0.526,1.119,-0.780,54.260,-41.199,68.909
-0.400,1.102,-0.790,40.710,-47.729,70.618
-0.369,1.084,-0.775,34.790,-52.795,68.787
-0.385,1.037,-0.677,28.259,-67.200,61.768
-0.377,1.011,-0.606,28.076,-76.782,58.777
-0.392,1.196,-0.553,32.654,-90.149,60.913
-0.301,1.250,-0.555,34.912,-93.140,71.960
0.141,1.384,-0.640,36.865,-81.421,99.365
0.387,1.444,-0.719,34.180,-70.557,107.239
0.590,1.457,-0.759,17.090,-59.631,93.872
0.694,1.465,-0.666,7.263,-62.683,74.646
0.577,1.396,-0.540,-0.610,-71.350,53.955
0.321,1.292,-0.363,-4.700,-85.632,24.597
0.177,1.291,-0.337,-0.305,-90.881,16.846
-0.057,1.296,-0.445,6.226,-103.210,12.146
-0.096,1.295,-0.498,6.348,-109.314,15.808
-0.085,1.306,-0.623,7.263,-112.488,28.320
-0.052,1.299,-0.693,4.333,-111.938,34.973
-0.020,1.330,-0.761,-0.610,-110.229,39.917
0.064,1.350,-0.740,-15.320,-110.413,51.392
0.117,1.341,-0.697,-21.667,-109.924,55.176
0.104,1.306,-0.658,-29.663,-112.000,56.946
0.127,1.295,-0.629,-31.311,-115.479,56.396
0.140,1.192,-0.563,-33.203,-137.024,47.241
0.090,1.157,-0.565,-31.555,-144.958,43.091
0.003,1.170,-0.640,-28.931,-151.306,45.776
0.013,1.186,-0.685,-28.259,-153.564,51.086
0.137,1.284,-0.707,-31.677,-150.635,69.153
0.349,1.337,-0.726,-34.546,-140.747,82.886
0.757,1.424,-0.760,-42.419,-116.638,94.360
0.898,1.469,-0.768,-48.523,-108.643,88.440
0.893,1.510,-0.736,-63.721,-104.248,62.500
0.844,1.487,-0.697,-71.350,-104.797,49.744
0.771,1.445,-0.684,-84.167,-102.051,33.142
0.747,1.423,-0.698,-90.698,-99.182,26.794
0.626,1.366,-0.670,-101.196,-94.299,17.822
0.566,1.383,-0.645,-105.957,-93.689,15.564
0.636,1.408,-0.616,-114.685,-86.975,21.240
0.731,1.427,-0.662,-117.615,-79.224,25.330
0.784,1.464,-0.701,-126.404,-60.547,23.804
0.747,1.441,-0.675,-133.240,-56.641,16.541
0.662,1.415,-0.632,-139.099,-57.007,8.484
0.492,1.338,-0.597,-142.883,-58.716,-0.977
0.400,1.299,-0.605,-145.508,-60.852,-2.197
0.334,1.253,-0.615,-148.193,-64.758,3.296
0.372,1.215,-0.612,-149.475,-63.110,8.362
0.455,1.129,-0.574,-154.358,-53.284,22.522
0.526,1.077,-0.512,-155.823,-46.021,29.175
0.620,1.049,-0.436,-153.015,-35.400,34.241
0.649,1.025,-0.373,-151.855,-34.668,33.081
0.741,1.045,-0.436,-144.775,-32.898,29.297
0.775,1.031,-0.402,-147.278,-36.743,23.743
0.817,0.949,-0.287,-143.799,-42.480,12.756
0.819,0.950,-0.276,-139.526,-46.509,7.507
0.832,0.905,-0.225,-132.080,-46.387,3.113
0.877,0.879,-0.256,-126.038,-43.152,2.930
0.837,0.888,-0.303,-119.385,-29.846,4.089
0.829,0.880,-0.320,-118.164,-19.287,7.812
0.782,0.868,-0.308,-116.943,-10.376,12.512
0.751,0.803,-0.260,-114.136,3.906,18.005
0.756,0.799,-0.237,-112.061,11.292,21.973
0.877,0.781,-0.265,-109.497,32.410,29.663
0.982,0.805,-0.286,-111.511,43.335,30.762
1.061,0.729,-0.187,-117.737,59.753,21.851
1.030,0.708,-0.094,-120.117,69.214,16.418
0.941,0.671,0.017,-116.760,90.027,8.911
0.853,0.665,0.082,-115.173,95.459,5.371
0.823,0.642,0.146,-111.633,100.464,3.784
0.816,0.573,0.227,-98.938,104.004,2.136
0.815,0.561,0.251,-91.736,103.394,-1.343
0.794,0.508,0.271,-73.303,101.440,-10.193
0.803,0.538,0.242,-63.599,98.938,-14.343
0.783,0.537,0.198,-45.898,95.703,-21.057
0.756,0.522,0.124,-38.818,99.487,-23.743
0.696,0.519,0.059,-33.691,103.394,-26.245
0.605,0.483,-0.018,-26.978,114.258,-26.245
0.575,0.469,-0.041,-26.550,121.399,-25.879
0.554,0.459,-0.098,-23.865,132.080,-27.588
0.540,0.446,-0.115,-24.536,136.536,-29.358
0.419,0.379,-0.080,-28.687,143.738,-36.377
0.337,0.356,-0.044,-28.442,149.109,-36.987
0.176,0.355,-0.020,-28.015,159.302,-31.250
0.146,0.350,-0.016,-28.076,166.077,-25.757
0.150,0.300,0.073,-28.442,173.462,-15.686
0.190,0.270,0.114,-25.696,178.284,-9.949
0.284,0.184,0.173,-10.742,186.523,-5.310
0.255,0.166,0.139,-1.038,182.129,-10.498
0.198,0.178,0.130,7.019,170.776,-20.020
0.017,0.186,0.074,21.057,140.503,-40.283
-0.107,0.200,0.059,25.940,127.258,-47.302
-0.321,0.277,-0.013,31.067,113.159,-48.706
-0.439,0.293,-0.025,30.334,106.750,-44.556
-0.542,0.350,-0.005,27.100,103.027,-20.142
-0.511,0.374,-0.006,26.245,104.431,-5.249
-0.303,0.301,0.054,24.353,105.591,21.973
-0.192,0.265,0.091,27.649,108.582,32.349
-0.082,0.221,0.057,31.189,112.000,38.086
0.066,0.293,-0.008,40.527,111.755,40.588
0.061,0.325,-0.004,43.945,104.614,34.790
0.035,0.394,0.052,49.133,90.942,23.621
0.034,0.403,0.087,52.185,85.632,20.813
0.013,0.417,0.118,56.885,82.520,17.395
-0.009,0.499,0.087,63.416,71.533,13.123
-0.034,0.524,0.039,65.308,66.406,11.841
0.007,0.506,0.034,67.444,63.416,14.648
0.035,0.503,0.016,70.007,68.726,18.982
0.041,0.512,-0.028,73.608,75.134,22.339
0.040,0.508,-0.060,76.538,78.735,24.536
0.044,0.498,-0.065,75.867,76.843,23.437
0.036,0.479,-0.030,78.674,70.496,17.883
-0.015,0.473,0.006,79.529,67.871,14.526
-0.091,0.501,0.021,82.031,64.453,12.817
-0.275,0.562,-0.021,88.135,60.120,14.771
-0.312,0.644,-0.036,90.271,58.228,20.691
-0.248,0.710,-0.076,93.506,54.077,38.879

-0.779,1.117,-0.660,81.177,-55.115,1.282
-0.724,1.168,-0.683,82.092,-60.730,19.104
-0.518,1.229,-0.749,81.482,-60.364,53.589
-0.094,1.238,-0.864,77.393,-58.289,62.500
0.067,1.209,-0.890,71.106,-53.162,66.223
0.211,1.190,-0.953,64.880,-40.161,57.495
0.160,1.163,-0.959,58.716,-38.757,44.617
-0.104,1.099,-0.862,46.204,-49.622,15.991
-0.292,1.102,-0.799,44.006,-61.340,4.700
-0.661,1.246,-0.758,44.678,-90.027,-0.793
-0.715,1.281,-0.788,44.250,-98.145,13.184
-0.631,1.323,-0.871,43.518,-97.534,35.583
-0.176,1.336,-1.038,33.447,-81.970,75.500
0.004,1.331,-1.088,25.208,-78.979,81.970
0.129,1.304,-1.047,5.005,-76.172,73.364
0.124,1.262,-0.967,-4.883,-81.177,62.561
-0.086,1.174,-0.765,-12.085,-98.633,40.833
-0.219,1.156,-0.733,-10.132,-103.210,36.865
-0.421,1.145,-0.732,-5.798,-117.920,39.673
-0.457,1.136,-0.753,-4.761,-126.343,44.922
-0.399,1.134,-0.887,-4.272,-140.259,57.983
-0.367,1.159,-0.927,-7.385,-145.874,63.477
-0.219,1.204,-0.978,-16.357,-147.522,79.346
-0.135,1.212,-0.986,-23.254,-145.020,86.548
-0.022,1.183,-0.816,-41.687,-144.104,93.262
0.040,1.186,-0.931,-37.598,-138.672,98.145
0.044,1.069,-0.679,-47.241,-156.067,90.942
0.005,1.059,-0.685,-42.480,-161.926,88.684
0.033,1.042,-0.730,-37.598,-168.823,89.905
0.047,1.058,-0.785,-36.865,-175.354,89.722
0.059,1.119,-0.849,-42.114,-186.951,98.267
0.284,1.231,-0.900,-45.776,-182.129,109.985
0.498,1.268,-0.955,-58.533,-148.193,136.353
0.975,1.281,-0.961,-67.566,-131.531,139.587
1.131,1.294,-0.960,-83.313,-119.507,116.516
1.143,1.323,-0.863,-90.881,-123.474,96.069
1.030,1.300,-0.772,-99.426,-130.615,62.317
0.801,1.256,-0.712,-102.234,-130.493,54.016
0.699,1.248,-0.725,-103.943,-128.235,49.194
0.548,1.214,-0.717,-104.492,-125.916,46.204
0.480,1.217,-0.733,-109.985,-122.070,52.979
0.467,1.294,-0.777,-113.708,-111.328,64.819
0.542,1.307,-0.782,-125.488,-88.501,85.266
0.756,1.345,-0.724,-134.827,-80.933,89.966
0.853,1.328,-0.698,-140.442,-75.317,90.881
1.004,1.315,-0.652,-151.306,-63.660,79.834
0.991,1.312,-0.621,-157.349,-61.707,69.519
0.888,1.263,-0.501,-164.185,-57.495,51.025
0.877,1.275,-0.442,-167.725,-54.932,46.265
0.903,1.283,-0.413,-164.490,-53.650,38.269
0.976,1.294,-0.404,-163.757,-52.429,35.217
1.018,1.331,-0.448,-161.865,-41.016,26.001
0.972,1.338,-0.495,-163.757,-35.522,20.569
0.980,1.326,-0.619,-166.077,-22.278,13.916
0.997,1.307,-0.680,-170.044,-18.982,7.324
0.841,1.213,-0.674,-181.396,-17.334,-8.240
0.780,1.176,-0.651,-184.753,-13.550,-10.620
0.735,1.043,-0.497,-190.369,-4.395,-8.301
0.775,0.994,-0.425,-188.843,5.371,-2.930
0.874,0.904,-0.327,-182.190,19.714,-0.671
0.856,0.850,-0.253,-176.392,22.034,-5.676
0.823,0.823,-0.172,-161.560,20.874,-14.038
0.694,0.804,-0.059,-154.907,18.311,-17.944
0.632,0.786,-0.008,-147.949,15.747,-19.531
0.713,0.796,-0.021,-131.714,15.991,-15.808
0.781,0.797,-0.008,-124.207,15.015,-14.709
0.894,0.750,-0.066,-113.586,18.494,-16.479
0.940,0.738,-0.142,-110.291,27.649,-16.846
0.935,0.701,-0.224,-112.366,55.359,-14.404
0.877,0.629,-0.169,-116.150,73.914,-12.817
0.731,0.530,-0.069,-120.789,108.215,-7.019
0.676,0.474,-0.003,-118.835,121.155,-4.333
0.552,0.379,0.157,-109.070,131.531,-6.775
0.469,0.355,0.262,-99.731,126.831,-8.667
0.464,0.307,0.337,-72.449,111.267,-8.667
0.526,0.326,0.278,-58.960,100.342,-11.780
0.687,0.329,0.137,-34.363,80.261,-22.583
0.691,0.349,0.049,-25.635,72.449,-32.166
0.654,0.387,-0.045,-19.531,68.848,-40.100
0.598,0.465,-0.372,-20.142,80.627,-45.654
0.601,0.505,-0.469,-29.236,91.003,-45.410
0.447,0.484,-0.419,-48.706,111.877,-51.514
0.311,0.477,-0.332,-57.922,124.756,-49.988
0.180,0.386,-0.096,-67.139,150.146,-38.147
0.147,0.356,-0.014,-65.552,160.950,-30.334
0.140,0.313,0.075,-55.420,166.992,-22.644
0.141,0.304,0.140,-50.415,161.377,-20.752
0.234,0.265,0.179,-35.034,155.762,-15.686
0.285,0.258,0.143,-27.649,153.137,-15.808
0.315,0.265,0.123,-15.137,141.785,-26.611
0.236,0.244,0.128,-9.644,137.329,-32.837
0.176,0.272,0.123,-5.310,133.728,-36.499
0.020,0.333,0.101,3.723,127.441,-39.734
-0.045,0.359,0.120,5.371,120.117,-42.847
-0.124,0.377,0.179,9.644,108.643,-41.382
-0.143,0.354,0.223,11.047,107.544,-37.537
-0.157,0.369,0.243,20.813,110.107,-26.367
-0.126,0.396,0.224,23.987,109.314,-22.156
-0.079,0.378,0.208,28.564,109.009,-17.761
-0.060,0.369,0.121,36.011,105.896,-16.174
-0.077,0.371,0.083,38.452,102.905,-16.479
-0.186,0.377,0.058,36.621,105.042,-14.832
-0.265,0.413,0.069,34.363,107.788,-10.437
-0.280,0.458,0.120,32.898,112.488,4.761
-0.266,0.491,0.158,32.593,112.488,10.010
-0.294,0.531,0.202,36.194,100.830,16.724
-0.256,0.562,0.248,38.269,95.581,21.912
-0.208,0.562,0.259,41.870,90.820,27.039
-0.061,0.595,0.214,47.913,85.754,33.569
0.002,0.598,0.208,49.561,82.275,34.058
0.078,0.577,0.196,51.758,79.285,33.081
0.155,0.558,0.182,58.105,81.726,31.372
0.172,0.594,0.156,62.012,85.449,29.114
0.146,0.608,0.105,65.369,86.792,19.287
0.117,0.614,0.113,65.674,83.679,12.451
0.060,0.629,0.109,68.115,79.102,6.104
-0.031,0.647,0.139,69.275,64.392,-7.263
-0.111,0.653,0.166,72.449,57.373,-13.550
-0.167,0.676,0.189,79.529,47.729,-17.700

-0.886,0.946,-0.672,63.538,-58.899,31.921
-0.736,1.022,-0.723,64.758,-54.260,59.998
-0.457,1.034,-0.801,56.824,-40.588,104.248
0.161,1.134,-0.986,47.974,-32.715,113.220
0.371,1.138,-0.993,37.231,-27.527,110.168
0.409,1.047,-0.791,17.822,-32.288,81.787
0.262,1.010,-0.666,12.329,-35.217,67.200
0.089,1.006,-0.673,11.963,-34.363,55.176
0.008,0.988,-0.612,11.902,-40.161,49.561
-0.126,0.910,-0.467,14.587,-58.289,38.391
-0.187,0.880,-0.496,21.729,-66.711,34.546
-0.263,0.898,-0.552,31.250,-86.914,27.649
-0.390,0.984,-0.656,31.250,-94.604,28.809
-0.434,1.008,-0.650,31.250,-98.572,35.767
-0.321,1.106,-0.793,28.625,-87.585,66.162
-0.160,1.194,-0.892,24.170,-77.698,82.031
0.030,1.223,-0.833,3.662,-78.613,87.524
0.022,1.181,-0.720,-3.906,-80.322,85.205
-0.070,1.171,-0.550,-9.766,-85.693,84.167
-0.031,1.125,-0.597,-13.000,-92.834,84.167
-0.057,1.160,-0.555,1.648,-112.244,77.271
-0.083,1.156,-0.483,1.282,-126.465,72.876
-0.098,1.181,-0.586,7.385,-134.277,71.350
-0.081,1.259,-0.790,9.399,-137.817,76.599
-0.056,1.250,-0.861,5.737,-136.169,80.139
-0.049,1.421,-1.006,-7.812,-137.085,86.487
0.032,1.477,-1.073,-17.395,-139.038,93.445
0.332,1.515,-1.083,-39.307,-130.859,110.657
0.504,1.507,-1.057,-48.950,-121.887,115.906
0.686,1.486,-0.882,-66.711,-118.408,102.417
0.644,1.466,-0.788,-70.679,-125.000,87.830
0.529,1.455,-0.735,-70.129,-139.282,61.279
0.510,1.481,-0.786,-67.749,-143.433,51.453
0.426,1.474,-0.843,-69.763,-151.367,33.630
0.322,1.479,-0.890,-70.984,-152.100,27.771
0.129,1.478,-0.986,-79.407,-150.146,26.001
0.113,1.442,-1.004,-86.731,-144.958,32.837
0.139,1.436,-1.024,-101.196,-132.996,45.532
0.112,1.415,-0.993,-110.535,-132.568,47.974
0.027,1.312,-0.880,-124.512,-143.250,46.082
-0.024,1.290,-0.851,-128.357,-149.170,45.898
0.022,1.259,-0.761,-132.629,-169.922,49.011
0.127,1.249,-0.760,-132.751,-176.880,54.443
0.383,1.267,-0.899,-132.385,-174.561,66.833
0.492,1.284,-0.909,-135.498,-170.471,69.275
0.688,1.273,-0.907,-147.644,-162.964,64.270
0.733,1.224,-0.805,-155.518,-159.668,58.716
0.732,1.159,-0.574,-164.551,-162.842,35.461
0.668,1.092,-0.464,-166.626,-171.387,20.935
0.569,1.064,-0.409,-158.020,-181.702,5.981
0.537,1.079,-0.450,-155.334,-178.467,6.531
0.636,1.090,-0.545,-152.283,-159.424,21.790
0.726,1.109,-0.634,-152.344,-145.935,29.846
0.781,1.140,-0.785,-162.292,-102.478,45.593
0.799,1.130,-0.775,-171.448,-78.064,51.941
0.743,1.019,-0.603,-188.049,-39.185,59.631
0.716,0.962,-0.557,-192.993,-25.146,62.805
0.717,0.909,-0.336,-190.125,-8.179,60.608
0.755,0.880,-0.236,-186.890,-5.371,59.570
0.801,0.888,-0.189,-170.288,4.883,55.298
0.849,0.897,-0.173,-163.452,9.827,54.443
0.894,0.920,-0.196,-149.780,22.827,50.720
0.976,0.918,-0.170,-145.020,28.687,45.044
0.981,0.925,-0.200,-141.907,34.546,39.246
0.869,0.862,-0.159,-138.184,47.852,26.611
0.794,0.821,-0.102,-138.245,57.190,23.743
0.652,0.743,-0.010,-132.446,75.317,23.132
0.633,0.705,-0.001,-127.930,84.045,24.231
0.525,0.676,0.043,-118.164,94.910,26.001
0.518,0.666,0.052,-112.305,103.394,28.992
0.540,0.656,0.054,-99.304,113.220,32.349
0.573,0.645,0.076,-91.980,112.549,29.724
0.568,0.598,0.081,-82.458,108.643,23.987
0.693,0.634,-0.090,-66.711,98.999,8.484
0.661,0.651,-0.157,-63.293,90.332,-5.188
0.497,0.676,-0.196,-61.157,81.482,-26.245
0.413,0.664,-0.215,-61.279,83.679,-28.931
0.272,0.660,-0.212,-64.636,101.196,-21.790
0.221,0.646,-0.217,-66.223,114.014,-14.709
0.210,0.627,-0.204,-70.313,138.306,3.418
0.188,0.547,-0.130,-71.716,149.292,11.719
0.209,0.489,-0.058,-71.899,157.410,19.470
0.246,0.337,0.078,-62.683,169.678,26.367
0.263,0.303,0.112,-54.993,173.523,26.367
0.277,0.301,0.128,-39.368,171.997,21.667
0.252,0.254,0.159,-32.654,170.593,19.592
0.203,0.172,0.258,-18.005,167.419,13.245
0.147,0.153,0.309,-8.484,163.940,9.521
0.090,0.181,0.301,3.235,160.828,6.775
0.114,0.214,0.194,16.663,148.315,9.583
0.116,0.229,0.146,15.198,136.475,9.033
0.186,0.252,0.049,16.907,130.371,8.118
0.234,0.281,-0.020,15.991,129.700,1.221
0.188,0.270,-0.000,12.756,134.216,-1.953
0.144,0.256,0.043,7.935,144.958,-5.554
0.075,0.263,0.071,7.263,143.433,-9.216
-0.041,0.271,0.147,5.981,139.954,-11.719
-0.169,0.259,0.268,8.667,132.568,-7.446
-0.178,0.254,0.339,10.193,129.456,-3.113
