aX,aY,aZ,gX,gY,gZ
-0.510,0.957,-0.874,-100.403,35.767,-95.398
-0.494,0.981,-0.812,-104.919,41.626,-89.661
-0.539,0.995,-0.644,-114.075,50.964,-77.942
-0.570,0.988,-0.541,-115.906,54.016,-66.589
-0.494,1.019,-0.428,-110.474,57.922,-60.303
-0.450,1.019,-0.412,-102.356,67.017,-54.016
-0.385,1.034,-0.477,-103.882,69.214,-52.612
-0.393,1.022,-0.519,-98.389,76.965,-46.875
-0.370,1.023,-0.521,-97.961,81.360,-46.387
-0.374,1.005,-0.514,-100.464,85.693,-45.288
-0.431,1.011,-0.475,-101.563,88.196,-43.762
-0.491,1.028,-0.495,-108.887,87.524,-42.297
-0.527,1.010,-0.385,-112.000,85.632,-38.574
-0.476,0.970,-0.404,-111.755,92.773,-29.541
-0.447,1.007,-0.492,-110.352,94.177,-28.809
-0.467,0.941,-0.459,-112.122,85.938,-32.959
-0.494,0.909,-0.364,-112.671,78.430,-34.729
-0.569,0.839,-0.236,-107.544,72.327,-34.607
-0.601,0.825,-0.192,-101.135,67.627,-35.095
-0.646,0.851,-0.145,-94.116,57.678,-33.752
-0.683,0.812,-0.115,-88.379,52.673,-32.532
-0.698,0.819,0.008,-71.594,42.236,-32.349
-0.661,0.834,-0.014,-62.012,41.626,-29.541
-0.699,0.832,-0.128,-47.729,50.720,-25.635
-0.614,0.912,-0.530,-46.936,49.438,-28.687
-0.519,0.906,-0.581,-55.847,55.908,-32.227
-0.634,0.836,-0.448,-54.871,58.228,-36.011
-0.647,0.828,-0.367,-58.777,55.725,-30.334
-0.669,0.839,-0.292,-63.354,57.739,-15.991
-0.654,0.868,-0.294,-64.026,57.312,-11.963
-0.687,0.850,-0.224,-63.293,45.349,-3.906
-0.608,0.814,-0.191,-60.608,42.542,0.366
-0.634,0.845,-0.327,-38.940,27.405,-11.047
-0.624,0.844,-0.462,-36.011,23.621,-12.573
-0.557,0.887,-0.674,-43.091,13.000,-16.724
-0.547,0.856,-0.657,-51.208,3.601,-18.616
-0.581,0.812,-0.529,-62.866,-1.831,-19.165
-0.680,0.797,-0.495,-66.223,-3.601,-19.104
-0.708,0.786,-0.452,-68.176,-1.770,-11.230
-0.683,0.798,-0.431,-71.411,-2.869,-6.897
-0.613,0.785,-0.350,-71.533,-10.010,0.732
-0.562,0.759,-0.291,-71.838,-12.085,5.737
-0.576,0.761,-0.296,-69.580,-14.099,9.705
-0.549,0.784,-0.329,-70.740,-13.489,10.315
-0.478,0.777,-0.340,-72.388,-14.099,14.343
-0.432,0.786,-0.325,-79.529,-19.531,14.893
-0.387,0.765,-0.283,-82.764,-20.569,16.235
-0.428,0.764,-0.197,-84.351,-26.001,14.709
-0.440,0.750,-0.167,-85.266,-32.227,14.893
-0.451,0.729,-0.108,-81.970,-37.476,16.846
-0.436,0.720,-0.079,-79.956,-35.828,20.569
-0.425,0.730,-0.096,-74.768,-34.180,20.874
-0.435,0.714,-0.083,-73.242,-36.438,24.353
-0.415,0.710,-0.066,-69.519,-38.574,25.574
-0.409,0.702,-0.084,-67.566,-39.551,24.475
-0.409,0.717,-0.149,-63.660,-43.457,23.132
-0.413,0.723,-0.124,-64.575,-48.035,21.606
-0.449,0.674,-0.037,-63.782,-56.946,21.973
-0.458,0.657,-0.033,-62.683,-57.739,23.926
-0.503,0.631,-0.022,-56.274,-59.631,28.931
-0.463,0.629,-0.031,-52.551,-60.181,34.485
-0.461,0.651,-0.021,-46.265,-55.054,41.382
-0.462,0.657,-0.063,-42.542,-52.551,44.556
-0.449,0.693,-0.083,-40.344,-54.810,49.988
-0.431,0.709,-0.092,-40.222,-57.007,52.673
-0.354,0.681,-0.142,-38.025,-55.908,57.434
-0.328,0.691,-0.187,-38.269,-57.922,58.044
-0.276,0.674,-0.201,-38.757,-69.946,55.054
-0.215,0.709,-0.158,-38.635,-75.256,54.382
-0.212,0.717,-0.186,-36.621,-85.938,49.133
-0.204,0.755,-0.189,-35.767,-86.853,47.363
-0.161,0.791,-0.163,-36.499,-90.454,45.532
-0.169,0.818,-0.136,-35.583,-90.515,45.776
-0.158,0.825,-0.143,-38.086,-90.393,48.157
-0.098,0.777,-0.097,-37.903,-91.919,46.021
-0.091,0.775,-0.064,-33.630,-99.426,39.368
-0.099,0.763,-0.032,-32.227,-104.675,37.415
-0.100,0.736,-0.003,-28.137,-117.676,34.363
-0.154,0.721,0.067,-25.085,-122.375,31.799
-0.191,0.721,0.053,-21.057,-123.962,32.715
-0.197,0.709,0.056,-18.127,-117.371,40.771
-0.156,0.716,0.032,-15.686,-109.619,46.997
-0.091,0.745,-0.092,-12.817,-97.290,55.420
-0.037,0.751,-0.167,-12.329,-93.994,55.786
0.023,0.737,-0.161,-15.503,-111.572,48.279
0.023,0.711,-0.101,-14.893,-120.667,43.579
-0.000,0.719,-0.017,-12.085,-125.244,39.551
-0.047,0.746,-0.006,-9.705,-126.709,39.551

0.848,0.989,-0.674,48.462,-35.156,-31.860
0.790,0.968,-0.619,38.696,-33.752,-38.269
0.656,0.780,-0.333,34.729,-19.287,-43.396
0.551,0.799,-0.292,31.616,2.258,-37.415
0.617,0.753,-0.270,27.710,16.113,-34.241
0.508,0.703,-0.202,21.057,4.822,-53.467
0.332,0.628,-0.058,21.790,-1.221,-61.401
0.239,0.531,0.113,35.889,0.671,-62.866
0.347,0.567,0.025,47.180,4.822,-66.345
0.430,0.596,-0.126,56.946,6.592,-70.923
0.385,0.600,-0.198,57.434,-2.380,-86.975
0.284,0.602,-0.173,55.420,-4.456,-93.811
0.009,0.648,-0.273,52.795,8.545,-102.600
-0.055,0.663,-0.352,51.453,16.907,-102.844
-0.129,0.677,-0.402,42.664,29.358,-98.328
-0.143,0.645,-0.373,41.199,35.706,-94.543
-0.194,0.721,-0.467,42.297,43.457,-91.248
-0.063,0.652,-0.414,35.095,49.988,-83.496
-0.062,0.661,-0.442,36.255,49.500,-85.449
-0.145,0.688,-0.456,32.471,35.095,-94.788
-0.126,0.695,-0.359,29.114,29.053,-98.999
-0.004,0.659,-0.059,30.701,30.518,-107.788
-0.061,0.695,-0.130,39.673,36.194,-113.831
-0.341,0.864,-0.491,49.194,48.950,-117.371
-0.367,0.950,-0.640,41.687,50.903,-113.098
-0.192,0.982,-0.693,20.386,54.504,-99.854
-0.199,0.985,-0.712,12.512,63.171,-94.299
-0.043,0.969,-0.648,-4.883,86.121,-78.918
0.086,0.955,-0.526,-11.230,97.168,-74.646
0.107,0.933,-0.506,-10.986,114.746,-70.251
0.094,1.044,-0.700,-8.911,148.437,-66.223
0.142,1.080,-0.697,-15.015,141.724,-67.810
0.255,1.086,-0.525,-19.409,125.000,-69.885
0.288,1.077,-0.489,-14.282,127.075,-74.036
0.199,1.226,-0.733,2.441,115.051,-93.079
0.087,1.299,-0.877,7.202,92.346,-106.445
-0.093,1.355,-1.081,-5.127,57.251,-127.930
-0.160,1.347,-1.140,-14.771,50.598,-132.324
-0.331,1.288,-1.041,-35.522,51.331,-134.644
-0.474,1.243,-0.921,-42.297,64.453,-128.052
-0.661,1.277,-0.842,-47.363,104.370,-103.577
-0.673,1.278,-0.852,-46.631,118.896,-93.018
-0.485,1.310,-0.899,-50.171,128.906,-75.195
-0.385,1.320,-0.906,-53.711,134.277,-70.007
-0.253,1.305,-0.811,-63.232,147.949,-63.538
-0.227,1.303,-0.787,-67.322,154.358,-63.782
-0.157,1.296,-0.765,-76.904,133.179,-77.332
-0.160,1.252,-0.696,-82.336,105.957,-92.468
-0.330,1.153,-0.532,-82.764,54.932,-126.404
-0.505,1.161,-0.517,-80.078,44.067,-135.376
-0.746,1.195,-0.688,-78.247,50.842,-127.991
-0.780,1.213,-0.766,-82.031,56.885,-119.751
-0.740,1.185,-0.809,-93.323,69.458,-102.234
-0.735,1.153,-0.753,-100.403,75.562,-97.717
-0.756,1.059,-0.527,-105.347,88.806,-102.600
-0.804,1.015,-0.459,-95.215,98.145,-109.070
-0.760,1.109,-0.374,-117.798,78.918,-84.839
-0.883,1.034,-0.290,-126.221,68.787,-79.895
-0.935,0.994,-0.232,-105.347,45.715,-90.454
-0.935,0.991,-0.207,-104.126,42.847,-80.811
-0.887,1.009,-0.363,-96.130,52.307,-63.416
-0.851,0.988,-0.448,-95.520,53.955,-61.951
-1.011,0.985,-0.599,-97.961,58.228,-57.739
-1.006,0.947,-0.559,-104.858,59.326,-50.415
-1.151,0.912,-0.365,-113.464,64.026,-39.307
-1.122,0.886,-0.266,-115.112,61.584,-30.579
-1.085,0.859,-0.117,-110.413,59.509,-23.132
-1.057,0.851,-0.081,-105.408,58.472,-20.752
-0.922,0.849,-0.089,-94.543,46.448,-17.883
-0.915,0.819,-0.093,-88.135,39.246,-21.057
-0.894,0.823,-0.120,-73.425,30.212,-28.198
-0.905,0.800,-0.115,-68.726,27.466,-29.236
-0.613,0.321,0.034,-41.443,40.466,-36.621
-1.520,1.007,-0.812,-11.963,69.275,-48.584
-0.986,0.822,-0.292,-83.130,43.335,21.790
-0.934,0.902,-0.251,-78.918,21.057,19.653
-0.776,0.812,-0.067,-80.811,18.127,32.776
-0.710,0.789,-0.099,-70.129,37.231,36.255
-0.617,0.835,-0.170,-68.420,36.743,39.368
-0.650,0.824,-0.183,-70.618,32.532,36.377
-0.596,0.795,-0.118,-75.562,11.169,33.142
-0.621,0.783,-0.094,-76.233,1.770,30.884
-0.637,0.806,-0.079,-75.134,-4.761,30.029
-0.614,0.852,-0.077,-70.251,-10.620,29.236
-0.594,0.880,-0.099,-68.115,-7.446,29.724
-0.578,0.929,-0.126,-71.228,-3.113,35.217
-0.554,0.962,-0.192,-72.327,2.197,39.185
-0.432,0.971,-0.247,-78.674,5.615,41.809
-0.393,0.937,-0.222,-82.581,4.211,39.917
-0.430,0.884,-0.172,-87.341,10.376,37.659
-0.476,0.860,-0.149,-88.257,13.123,36.743
-0.528,0.833,-0.043,-87.280,4.578,35.278
-0.573,0.822,0.039,-87.891,-3.845,33.386
-0.594,0.830,0.120,-82.214,-8.545,32.959
-0.605,0.840,0.169,-67.505,-15.320,35.217
-0.538,0.841,0.177,-66.589,-14.832,40.222
-0.464,0.873,0.008,-56.274,-9.583,40.527
-0.424,0.874,-0.036,-58.350,-11.230,40.527
-0.407,0.812,-0.025,-60.608,-10.925,38.818
-0.426,0.792,-0.009,-60.364,-8.850,38.513
-0.480,0.776,-0.034,-59.082,-2.136,38.391
-0.501,0.778,-0.024,-58.838,-1.892,38.452
-0.531,0.765,0.007,-56.702,-9.888,38.635
-0.566,0.755,0.054,-55.237,-13.428,38.940
-0.562,0.734,0.059,-51.880,-14.099,39.124
-0.561,0.672,-0.005,-45.898,-17.456,39.673
-0.587,0.669,-0.042,-41.565,-21.423,37.354
-0.629,0.713,-0.204,-41.260,-29.419,33.997
-0.608,0.684,-0.226,-44.861,-32.471,34.973
-0.639,0.721,-0.207,-46.692,-38.635,33.386
-0.672,0.731,-0.156,-47.668,-37.109,37.354
-0.637,0.785,-0.117,-49.561,-33.386,47.607
-0.578,0.780,-0.106,-49.255,-33.447,51.819
-0.443,0.775,-0.083,-49.011,-32.532,54.565
-0.386,0.757,-0.071,-48.523,-28.748,55.664
-0.312,0.713,-0.083,-46.143,-25.940,54.749
-0.299,0.675,-0.081,-45.288,-29.541,51.392
-0.270,0.656,-0.062,-40.344,-41.138,40.283
-0.277,0.683,-0.047,-36.743,-46.753,33.203

0.352,1.120,-1.032,69.763,50.598,-110.962
0.360,1.128,-1.113,61.279,48.523,-111.023
0.363,1.132,-1.099,34.729,45.166,-112.549
0.263,1.184,-1.050,26.917,43.945,-113.525
0.183,1.190,-1.030,18.250,40.833,-116.089
0.071,1.140,-0.970,29.785,51.086,-117.676
0.053,1.239,-0.875,27.710,48.279,-120.361
0.123,1.197,-0.776,13.855,59.143,-109.131
0.180,1.179,-0.740,7.324,59.814,-108.398
0.264,1.189,-0.789,3.845,60.974,-114.929
0.271,1.180,-0.756,-2.563,60.242,-119.995
0.254,1.139,-0.820,-12.695,66.223,-124.207
0.230,1.138,-0.806,-19.714,68.970,-128.479
0.191,1.110,-0.815,-32.227,64.819,-136.292
0.015,1.041,-0.730,-38.635,54.810,-137.756
-0.076,1.014,-0.671,-39.185,47.852,-139.587
-0.174,0.966,-0.640,-33.630,40.771,-139.648
-0.223,0.971,-0.660,-37.537,36.377,-135.071
-0.245,0.923,-0.660,-42.297,36.499,-128.723
-0.262,0.900,-0.640,-54.810,40.466,-116.943
-0.310,0.911,-0.628,-56.396,44.495,-115.967
-0.349,0.862,-0.579,-62.256,56.335,-104.370
-0.359,0.885,-0.653,-63.354,65.308,-97.717
-0.413,0.939,-0.728,-68.542,85.510,-82.886
-0.437,0.992,-0.744,-75.562,91.064,-76.294
-0.444,0.992,-0.724,-84.167,94.238,-69.153
-0.444,0.993,-0.692,-86.243,91.064,-66.101
-0.438,0.964,-0.623,-90.149,80.994,-67.810
-0.481,0.946,-0.491,-90.576,65.796,-68.054
-0.486,0.943,-0.446,-86.426,63.171,-66.650
-0.344,0.950,-0.469,-79.590,58.655,-63.477
-0.338,0.984,-0.518,-80.261,54.138,-60.974
-0.412,1.038,-0.581,-80.322,51.208,-56.763
-0.372,1.045,-0.579,-81.726,49.316,-57.251
-0.375,1.015,-0.561,-85.022,44.983,-59.692
-0.434,1.025,-0.560,-86.060,46.936,-59.998
-0.448,1.010,-0.544,-86.121,37.476,-63.477
-0.473,0.985,-0.544,-84.534,30.762,-64.514
-0.562,0.979,-0.484,-82.642,18.555,-64.636
-0.557,0.987,-0.471,-79.773,10.864,-64.270
-0.536,0.960,-0.441,-77.271,-6.592,-65.918
-0.570,0.998,-0.422,-76.172,-14.099,-64.392
-0.599,1.003,-0.366,-76.233,-12.146,-57.617
-0.656,0.983,-0.344,-75.745,-9.338,-54.871
-0.719,0.975,-0.407,-76.416,-0.488,-44.617
-0.748,0.964,-0.451,-76.050,0.610,-41.260
-0.771,0.907,-0.530,-76.721,-2.991,-33.386
-0.779,0.918,-0.536,-76.721,-5.371,-30.762
-0.803,0.934,-0.487,-78.552,-9.399,-22.827
-0.757,0.921,-0.442,-78.125,-9.399,-17.700
-0.678,0.914,-0.402,-74.463,-8.301,-10.498
-0.659,0.900,-0.388,-72.571,-11.963,-9.827
-0.678,0.853,-0.303,-70.068,-24.841,-9.277
-0.718,0.820,-0.274,-65.674,-24.475,-6.042
-0.778,0.774,-0.319,-59.265,-20.630,1.831
-0.810,0.748,-0.343,-54.504,-25.940,3.906
-0.804,0.733,-0.393,-49.927,-39.673,8.972
-0.757,0.735,-0.452,-50.293,-44.495,11.841
-0.741,0.719,-0.451,-50.171,-48.340,15.564
-0.727,0.750,-0.436,-49.255,-47.974,20.752
-0.714,0.770,-0.432,-49.377,-48.096,21.790
-0.739,0.752,-0.377,-52.612,-43.884,29.114
-0.748,0.711,-0.334,-52.490,-42.969,32.043
-0.744,0.684,-0.338,-50.598,-41.321,40.283
-0.758,0.668,-0.351,-48.218,-42.175,45.105
-0.693,0.659,-0.436,-49.194,-44.189,53.101
-0.620,0.682,-0.449,-51.086,-49.194,56.458
-0.516,0.666,-0.443,-53.650,-57.861,60.242
-0.469,0.683,-0.421,-55.298,-58.228,60.120
-0.376,0.684,-0.382,-61.340,-58.655,60.608
-0.341,0.705,-0.363,-62.988,-58.167,60.181
-0.296,0.721,-0.277,-67.871,-61.768,57.983
-0.302,0.688,-0.219,-68.604,-64.880,54.810
-0.338,0.671,-0.142,-65.613,-77.209,47.913
-0.358,0.663,-0.108,-61.462,-82.642,46.753
-0.379,0.646,-0.080,-54.871,-89.172,46.143
-0.379,0.663,-0.084,-50.415,-87.097,47.974
-0.356,0.694,-0.142,-45.349,-81.116,54.260
-0.327,0.698,-0.159,-45.044,-79.407,56.702
-0.283,0.725,-0.207,-44.678,-73.792,60.425
-0.265,0.750,-0.248,-45.898,-71.533,62.500
-0.192,0.738,-0.264,-53.772,-70.923,66.162
-0.142,0.724,-0.222,-58.411,-73.608,68.176
-0.100,0.682,-0.147,-59.753,-79.407,66.162
-0.091,0.669,-0.103,-58.777,-83.374,63.721
-0.073,0.664,-0.068,-55.969,-88.684,59.387
-0.064,0.656,-0.042,-52.124,-89.844,56.824
-0.097,0.677,-0.046,-48.828,-92.407,53.223
-0.163,0.692,-0.009,-44.861,-97.839,50.964
-0.183,0.709,0.001,-44.006,-96.252,53.711
-0.124,0.745,0.024,-40.955,-89.050,64.697
-0.063,0.757,-0.012,-38.757,-81.543,69.763
0.074,0.789,-0.130,-39.917,-62.256,77.148
0.120,0.801,-0.169,-41.992,-57.251,78.186
0.177,0.766,-0.146,-49.011,-57.861,73.669
0.178,0.750,-0.110,-52.124,-60.608,70.984
0.110,0.671,0.009,-54.199,-68.604,64.697
0.080,0.619,0.070,-52.551,-75.134,61.096
0.035,0.631,0.097,-44.128,-89.844,54.504
-0.074,0.654,0.174,-40.466,-96.436,55.603
-0.062,0.636,0.199,-36.011,-101.013,59.082
0.042,0.667,0.189,-20.935,-94.910,72.937
0.134,0.701,0.124,-15.991,-78.430,79.468
0.312,0.725,-0.072,-14.282,-43.762,90.515
0.380,0.761,-0.126,-17.151,-36.072,89.478
0.430,0.708,-0.138,-26.611,-36.621,80.444
0.422,0.713,-0.107,-32.349,-43.701,73.792
0.324,0.615,0.087,-37.292,-67.200,59.631
0.265,0.556,0.180,-36.682,-79.346,52.490
0.187,0.527,0.244,-31.616,-86.243,49.377
0.091,0.558,0.282,-18.066,-95.947,52.917
0.145,0.547,0.298,-11.414,-98.450,59.998
0.356,0.566,0.150,3.845,-81.116,74.097
0.431,0.583,0.063,6.714,-70.068,78.491
0.512,0.617,-0.034,8.301,-60.303,80.505
0.593,0.656,-0.114,7.690,-60.974,72.144
0.589,0.644,-0.102,4.089,-59.021,68.298
0.602,0.596,0.034,-1.526,-60.974,59.509
0.584,0.573,0.103,-0.427,-67.200,50.964

0.683,1.169,-0.740,54.993,25.574,-94.849
0.635,1.165,-0.770,49.744,25.940,-102.417
0.710,1.220,-0.950,47.791,27.954,-102.600
0.417,1.195,-0.937,34.424,31.067,-118.408
0.399,1.203,-0.961,30.884,35.095,-116.455
0.283,1.162,-0.929,13.855,44.922,-122.253
0.226,1.147,-0.884,8.850,46.204,-125.122
0.196,1.133,-0.765,-0.305,30.334,-133.911
0.201,1.106,-0.722,-1.160,28.015,-135.864
0.195,1.093,-0.727,-2.686,17.761,-138.428
0.193,1.088,-0.770,-2.380,12.329,-142.395
0.193,1.107,-0.838,-9.155,5.127,-151.306
0.150,1.080,-0.868,-16.052,0.305,-152.527
0.115,1.089,-0.879,-22.278,-3.174,-151.733
-0.017,1.092,-0.968,-40.161,9.399,-145.752
0.007,1.067,-0.934,-48.462,21.606,-139.282
-0.058,0.996,-0.870,-63.721,38.635,-131.958
-0.061,1.005,-0.863,-72.571,44.617,-126.587
-0.076,0.941,-0.772,-85.754,33.569,-125.916
-0.061,0.924,-0.720,-83.191,22.278,-131.531
-0.134,0.893,-0.595,-65.674,8.789,-142.944
-0.160,0.900,-0.560,-58.899,4.517,-144.165
-0.343,0.933,-0.617,-56.580,-11.047,-141.235
-0.422,0.972,-0.649,-60.425,-3.174,-134.399
-0.417,0.972,-0.790,-69.153,22.034,-116.943
-0.408,0.953,-0.815,-77.454,31.494,-111.511
-0.458,0.859,-0.794,-92.224,44.312,-101.379
-0.493,0.825,-0.747,-94.238,49.744,-98.816
-0.598,0.804,-0.651,-93.994,41.992,-102.478
-0.645,0.830,-0.588,-91.003,35.461,-99.548
-0.625,0.820,-0.406,-103.699,20.203,-88.989
-0.669,0.821,-0.447,-95.215,17.944,-87.891
-0.704,0.853,-0.485,-86.609,17.578,-80.872
-0.701,0.877,-0.577,-83.801,23.560,-77.026
-0.737,0.869,-0.683,-82.886,13.306,-71.228
-0.776,0.873,-0.663,-91.187,5.554,-65.979
-0.859,0.834,-0.732,-95.764,-1.526,-60.425
-0.921,0.837,-0.733,-97.778,-10.376,-57.739
-0.910,0.843,-0.617,-99.365,-21.423,-46.509
-0.856,0.845,-0.547,-98.206,-22.583,-41.626
-0.844,0.870,-0.489,-92.896,-13.000,-34.668
-0.873,0.908,-0.444,-90.637,-11.353,-30.762
-0.879,0.888,-0.298,-89.111,-21.423,-24.048
-0.885,0.862,-0.244,-85.388,-25.513,-23.010
-0.893,0.830,-0.320,-71.533,-26.794,-19.653
-0.911,0.861,-0.436,-66.040,-19.287,-20.447
-0.913,0.813,-0.532,-61.584,-24.048,-18.738
-0.936,0.821,-0.584,-61.829,-23.376,-14.221
-0.905,0.817,-0.552,-76.233,-14.893,4.517
-0.885,0.820,-0.565,-78.857,-8.057,14.282
-0.860,0.820,-0.464,-85.022,0.366,30.090
-0.833,0.812,-0.405,-85.266,1.465,33.508
-0.775,0.782,-0.273,-80.933,-2.625,38.330
-0.745,0.758,-0.242,-77.759,-7.141,40.283
-0.720,0.716,-0.216,-67.932,-18.738,42.358
-0.694,0.694,-0.247,-61.523,-27.344,41.748
-0.657,0.710,-0.276,-51.697,-36.011,44.128
-0.659,0.719,-0.348,-47.913,-36.804,46.570
-0.604,0.758,-0.465,-50.232,-38.269,46.387
-0.579,0.760,-0.474,-53.772,-38.696,47.852
-0.609,0.745,-0.404,-61.890,-37.659,44.067
-0.586,0.715,-0.354,-65.247,-38.818,48.889
-0.602,0.669,-0.293,-67.017,-46.692,51.880
-0.619,0.595,-0.190,-64.941,-52.307,52.124
-0.635,0.560,-0.148,-60.791,-58.411,53.711
-0.656,0.547,-0.102,-51.758,-62.561,58.411
-0.656,0.540,-0.086,-47.302,-63.782,61.646
-0.584,0.563,-0.107,-36.499,-57.861,72.998
-0.545,0.563,-0.124,-33.813,-52.734,77.454
-0.510,0.670,-0.253,-30.823,-44.250,78.125
-0.488,0.659,-0.283,-33.325,-45.593,78.369
-0.448,0.605,-0.227,-42.236,-55.054,80.811
-0.424,0.581,-0.184,-43.457,-56.824,80.322
-0.383,0.509,-0.130,-41.199,-57.190,80.322
-0.361,0.525,-0.143,-38.391,-54.810,80.750
-0.326,0.524,-0.179,-35.339,-49.683,85.754
-0.289,0.551,-0.186,-33.875,-49.072,86.731
-0.247,0.588,-0.201,-32.715,-48.279,87.952
-0.261,0.599,-0.220,-35.400,-48.523,89.600
-0.256,0.621,-0.261,-38.757,-51.758,91.736
-0.230,0.640,-0.306,-41.565,-53.589,89.844
-0.183,0.637,-0.237,-51.636,-68.481,86.853
-0.164,0.625,-0.190,-54.443,-72.388,86.304
-0.111,0.568,-0.114,-59.204,-68.970,88.257
-0.083,0.572,-0.094,-59.631,-66.223,89.661
-0.022,0.552,-0.099,-59.875,-58.533,91.919
-0.005,0.541,-0.086,-58.838,-52.856,92.285
0.004,0.567,-0.131,-61.157,-41.138,91.797
0.002,0.571,-0.143,-63.843,-39.246,89.722
-0.035,0.564,-0.133,-69.458,-36.499,88.867
-0.102,0.560,-0.061,-71.350,-33.630,91.064
-0.100,0.536,-0.018,-73.120,-27.649,99.060
0.004,0.526,0.107,-70.129,-25.146,102.295
0.085,0.538,0.097,-65.186,-22.400,104.431
0.308,0.559,0.067,-59.631,-24.597,105.896
0.440,0.572,0.036,-56.763,-31.128,101.440
0.601,0.579,0.002,-50.720,-47.241,85.815
0.630,0.583,-0.010,-49.683,-49.866,76.477
0.570,0.651,-0.036,-48.279,-59.814,57.861
0.496,0.644,0.010,-47.607,-73.059,48.523
0.301,0.641,0.112,-45.837,-92.285,33.447
0.221,0.669,0.165,-42.847,-98.145,33.142
0.177,0.646,0.205,-40.405,-99.976,35.278
0.179,0.623,0.222,-30.823,-93.872,46.692
0.253,0.623,0.207,-28.076,-89.233,55.725
0.511,0.623,0.071,-19.531,-74.585,66.650
0.612,0.649,-0.000,-20.264,-67.993,66.650
0.754,0.619,-0.014,-23.987,-66.711,55.786
0.760,0.606,0.013,-26.306,-68.237,48.218
0.734,0.567,0.051,-26.428,-71.045,40.344
0.672,0.585,0.135,-23.926,-80.566,26.917
0.595,0.603,0.144,-20.630,-80.200,23.437
0.447,0.637,0.097,-17.273,-70.557,26.733
0.508,0.644,0.104,-17.761,-70.435,32.593
0.649,0.654,0.088,-13.611,-66.650,33.447
0.678,0.670,0.029,-12.573,-56.946,34.790
0.746,0.688,0.004,-15.198,-46.509,35.278
0.901,0.650,0.077,-19.592,-46.570,30.762
0.884,0.652,0.090,-17.334,-47.363,23.682

0.775,1.089,-0.681,116.394,5.798,-53.650
0.729,1.131,-0.626,109.131,-3.357,-62.805
0.662,1.189,-0.673,108.582,-9.583,-73.181
0.987,1.245,-0.780,109.009,-6.592,-79.529
0.935,1.268,-0.800,102.478,-14.526,-88.928
0.910,1.273,-0.849,83.130,-2.441,-99.792
0.860,1.254,-0.812,72.571,6.836,-101.440
0.715,1.244,-0.602,55.420,23.865,-99.976
0.772,1.241,-0.593,55.969,33.752,-93.994
0.732,1.259,-0.627,51.331,40.710,-106.934
0.720,1.256,-0.682,50.537,34.668,-118.896
0.697,1.230,-0.703,50.781,6.348,-141.357
0.612,1.252,-0.457,51.208,-4.517,-157.532
0.166,1.183,-0.822,71.411,-13.733,-173.828
-0.070,1.224,-0.901,50.659,5.676,-143.982
-0.030,1.219,-0.989,39.673,35.767,-129.822
0.079,1.255,-1.137,14.771,54.993,-125.000
0.010,1.263,-1.042,-0.977,50.110,-124.634
0.001,1.191,-0.816,-22.034,60.669,-116.394
-0.038,1.213,-0.828,-25.757,69.702,-110.107
0.067,1.180,-0.724,-41.260,72.998,-97.595
0.153,1.176,-0.654,-48.035,70.557,-98.511
0.258,1.122,-0.648,-51.208,65.369,-103.271
0.318,1.117,-0.639,-53.101,64.392,-111.511
0.317,1.028,-0.665,-55.115,47.668,-127.014
0.186,0.974,-0.633,-57.373,32.593,-138.184
-0.047,0.909,-0.651,-62.988,25.696,-147.644
-0.371,0.926,-0.523,-61.279,34.058,-142.151
-0.512,0.967,-0.604,-64.331,65.857,-116.882
-0.549,1.004,-0.658,-64.575,82.275,-103.638
-0.478,1.129,-0.853,-68.542,103.149,-80.505
-0.397,1.154,-0.902,-74.463,106.689,-72.632
-0.298,1.172,-0.868,-83.862,91.248,-74.951
-0.284,1.161,-0.805,-86.792,75.439,-83.801
-0.317,1.156,-0.749,-90.820,54.565,-98.267
-0.430,1.169,-0.784,-92.041,48.950,-102.600
-0.611,1.155,-0.656,-103.882,38.086,-104.858
-0.717,1.142,-0.573,-106.262,34.851,-103.333
-0.813,1.160,-0.535,-106.262,51.147,-83.984
-0.796,1.153,-0.562,-109.802,59.021,-74.097
-0.791,1.192,-0.703,-104.309,63.782,-60.730
-0.812,1.190,-0.826,-108.276,62.683,-55.725
-0.766,1.133,-0.732,-120.728,55.176,-50.354
-0.806,1.127,-0.694,-121.094,48.767,-52.734
-0.923,1.074,-0.593,-124.512,37.292,-54.138
-0.973,1.057,-0.528,-122.864,27.588,-53.040
-1.048,1.020,-0.382,-119.263,13.123,-47.607
-1.042,1.013,-0.356,-113.953,10.620,-40.894
-1.037,0.992,-0.319,-102.539,6.470,-26.245
-1.031,0.991,-0.320,-96.619,4.883,-17.212
-0.977,0.935,-0.233,-85.938,-5.310,-3.357
-0.947,0.906,-0.199,-78.247,-10.620,2.686
-0.973,0.897,-0.402,-67.383,-8.911,6.775
-0.982,0.928,-0.551,-67.627,-9.094,8.850
-0.957,0.944,-0.681,-74.829,-15.625,12.207
-0.844,0.861,-0.644,-95.398,-33.020,20.020
-0.853,0.821,-0.526,-105.347,-39.063,21.973
-0.842,0.799,-0.317,-109.558,-35.278,33.875
-0.799,0.787,-0.249,-107.178,-31.799,39.856
-0.666,0.756,-0.177,-100.647,-30.640,45.593
-0.615,0.737,-0.123,-96.191,-34.180,46.753
-0.519,0.697,-0.006,-84.900,-40.955,49.988
